"","gene","baseMean","log2FC","stderror","padj"
"1","GWK60_M10923",12.5250506607847,5.34371769094812,1.2454314649758,6.20784047426428e-05
"2","GWK60_L06589",543.600919878992,4.50996227172942,0.2418818380486,5.54999386273889e-75
"3","GWK60_A00979",29811.4570208671,4.29034235292131,0.1277179484063,1.13668023923466e-243
"4","GWK60_L09141",4223.60449753631,4.07465330979803,0.157447153311139,2.96564797636549e-144
"5","GWK60_K08481",1440.62665334202,3.96138821493766,0.228295552186134,7.11973343901751e-65
"6","GWK60_J03729",9166.70531512765,3.88932343069228,0.158074432360975,1.9783395933384e-130
"7","GWK60_B02497",12.3305531259074,3.38900392540204,0.85951623344439,0.000251131835632082
"8","GWK60_C03487",19963.8246831044,3.38420399676419,0.172384603756911,4.33810457281983e-83
"9","GWK60_C04983",8.87777194592715,3.37288714417503,1.17912869610737,0.0094168681316417
"10","GWK60_F03333",7059.94651230425,3.28495981224363,0.140917955168345,3.57691314974271e-117
"11","GWK60_F06611",3101.90550510504,3.07260908424531,0.162489257221696,4.52267534026278e-77
"12","GWK60_B02717",7263.82312243798,3.04840023094005,0.134719014267204,1.72444498789749e-110
"13","GWK60_D06105",27719.1281178512,2.98120821143952,0.126616902727124,1.84371728143021e-119
"14","GWK60_J11759",19.6626715449458,2.96186489668683,0.961861115665479,0.00489615715714935
"15","GWK60_K03773",7.19526452129509,2.82351327771811,1.06033678027896,0.0163000656341413
"16","GWK60_B03509",2422.97096149916,2.59837580208566,0.170233938947025,3.18202266874483e-50
"17","GWK60_E03113",3784.76625483738,2.56787045859335,0.42644311444447,1.05720535030355e-08
"18","GWK60_M12045",8.69751589262097,2.49804485888719,1.06953383661415,0.0368655347381802
"19","GWK60_B00539",453.08909171362,2.48810537346093,0.170042642404324,3.26979592663456e-46
"20","GWK60_K03003",948.333610350199,2.45164989004742,0.262627518583372,2.20991760203288e-19
"21","GWK60_M03751",16128.1538419555,2.42598738883572,0.104296058514348,9.69700035240995e-117
"22","GWK60_L04741",13995.210428035,2.42046794133049,0.123045960189715,2.21155989237037e-83
"23","GWK60_J08745",13.4587627897439,2.39912497517616,0.72715712102436,0.0024648862588825
"24","GWK60_C00011",28.3774201670257,2.39036926205545,0.722933727662783,0.00240974512653955
"25","GWK60_L06215",773.298650210066,2.38987552835374,0.158514839317656,4.82823735473475e-49
"26","GWK60_K08085",7572.03964360365,2.30790446746475,0.123146122373916,9.96531396865888e-76
"27","GWK60_D06589",7603.51136931305,2.30778513794769,0.110372665906636,2.8994471477365e-94
"28","GWK60_M07381",2149.43681638022,2.29415769784486,0.132433873970696,1.09996998347661e-64
"29","GWK60_K06523",819.636294965441,2.2874087007635,0.142683502030348,2.12642306919854e-55
"30","GWK60_K04477",2825.57173804098,2.19689380378822,0.12878092043209,9.77586784170394e-63
"31","GWK60_M01661",12500.2810561014,2.18793628844865,0.16966739644312,5.95067699798245e-36
"32","GWK60_H09955",1161.05465995259,2.18473778898613,0.163563861471204,1.52334104359479e-38
"33","GWK60_G06523",96.2010173606516,2.16926646361018,0.48718806949045,3.1244243806355e-05
"34","GWK60_F01551",50605.0394105446,2.13299889697974,0.144182949788339,3.11847701437241e-47
"35","GWK60_J06237",2850.76694226814,2.13182804416314,0.192105713024296,6.33421038411644e-27
"36","GWK60_J08173",6215.22901597032,2.09891051170041,0.14024103279988,2.44874780977766e-48
"37","GWK60_L09251",22.851221847611,2.02550273501418,0.602492158307793,0.00201287820347643
"38","GWK60_M07623",1382.32651375837,2.00355322645179,0.477130634062234,9.10490666214452e-05
"39","GWK60_K05533",3717.9630997596,1.98885138246247,0.118909806527266,2.62161813563321e-60
"40","GWK60_G02431",242.579210660126,1.96816687472199,0.236058578807326,1.04680429300695e-15
"41","GWK60_D01595",1557.83146847258,1.94201517698844,0.167104299529136,2.23441537251987e-29
"42","GWK60_C04257",3874.5713412018,1.91830670817126,0.126051951559359,6.07725898638375e-50
"43","GWK60_B00297",14.5352508585042,1.90121829694112,0.84929434098301,0.0465420800495048
"44","GWK60_I01045",10357.8895951336,1.89365846411754,0.205854733360806,7.50380513694743e-19
"45","GWK60_C01441",1962.99203832832,1.8889249699859,0.147942560291133,2.75677969741141e-35
"46","GWK60_H09361",15.5743581795869,1.87708143127224,0.732371953936494,0.0210829652768107
"47","GWK60_L14685",21405.4843450486,1.8729793637385,0.136793491744896,1.79721469281478e-40
"48","GWK60_J03971",12644.4514528061,1.86112925958881,0.156128681388677,7.57053473835398e-31
"49","GWK60_M11363",398.718818633358,1.85528777182157,0.222777277724355,1.12849897232478e-15
"50","GWK60_F06457",15865.9564405899,1.8375107920758,0.216353392941228,2.93335399999699e-16
"51","GWK60_H09559",3250.81686000356,1.82934698149452,0.251154914962916,3.01318445858303e-12
"52","GWK60_K04235",5702.7847960563,1.82383057964789,0.113329528009152,8.28432025528932e-56
"53","GWK60_I02739",1681.22708703783,1.82083956056334,0.236104439894395,1.37631325453188e-13
"54","GWK60_K10571",1843.35904623821,1.81748425154339,0.16869266059427,1.9607166971895e-25
"55","GWK60_B00055",25.2486378131507,1.81600347702045,0.787803451317137,0.0396784292916992
"56","GWK60_L08437",1375.91935077288,1.81525024390808,0.162737202033712,3.45968678619258e-27
"57","GWK60_K04037",2570.78614029176,1.78458024895137,0.175348881427914,7.80060868105276e-23
"58","GWK60_M04103",27450.4325660712,1.76138446273077,0.138707611180443,6.43476019615537e-35
"59","GWK60_E05621",5044.03364617853,1.74147432130534,0.235070165624467,1.23980075269074e-12
"60","GWK60_J02871",11228.8778494951,1.73749727611326,0.184643990203162,1.1051651482777e-19
"61","GWK60_M12463",9253.97260423486,1.73604286890763,0.16039068176979,1.16741241042957e-25
"62","GWK60_B02607",4474.44086072153,1.7252789435868,0.121317474250753,1.22171006540188e-43
"63","GWK60_F07513",1425.46478561733,1.71678295453172,0.134405375829754,2.63434042802629e-35
"64","GWK60_E01551",6700.0845964682,1.71524639447357,0.187648474608353,1.25343125810859e-18
"65","GWK60_D06083",27539.8275445635,1.7121604439229,0.123484299419099,1.67877122217351e-41
"66","GWK60_K06215",23898.9144890981,1.70657156616034,0.135532059161632,2.27514455076517e-34
"67","GWK60_F04521",86.2223445099718,1.64413282826498,0.382614768795632,6.04633126683857e-05
"68","GWK60_C03047",16161.61801189,1.63556561560386,0.120810186299563,1.43016182644251e-39
"69","GWK60_B00847",533.666075127853,1.62966353556056,0.248461210159711,3.90461897952968e-10
"70","GWK60_B03751",44.8965777990677,1.62666748944383,0.414004885271482,0.000263908781834034
"71","GWK60_G02453",9280.16268851278,1.62482601520075,0.133059061071884,2.32084223887413e-32
"72","GWK60_K11715",748.718625375543,1.61383309237164,0.178909610959968,3.54162306157497e-18
"73","GWK60_L09493",3463.87695000544,1.61146799717535,0.147283112639202,3.27225447778731e-26
"74","GWK60_M07645",51028.8742233138,1.60670705993176,0.140619872568208,1.98165590196267e-28
"75","GWK60_E03707",1781.47035151082,1.57968375910911,0.164633152260919,2.06627312623786e-20
"76","GWK60_K04345",78980.5480474243,1.57352658715796,0.141793991441638,6.33421038411644e-27
"77","GWK60_H02343",2720.08811152039,1.57273745523343,0.122934180393402,2.07793524248678e-35
"78","GWK60_J11341",18463.4190572171,1.57182905698303,0.11956671478135,2.34637727986166e-37
"79","GWK60_K11869",7186.89519326562,1.56026393504897,0.119618041638774,8.8095262878031e-37
"80","GWK60_G09163",9112.85955200156,1.55943469472384,0.142257993757548,2.64827476142023e-26
"81","GWK60_C00033",277.083587754935,1.55548990464593,0.227461064288481,6.28968112721439e-11
"82","GWK60_H05313",74.5334856043567,1.55146248882918,0.326599926787061,8.31012721319008e-06
"83","GWK60_D06567",87.9104144239178,1.55133207432308,0.40526296343925,0.000389333658623816
"84","GWK60_J03575",2099.11178753763,1.53775460215906,0.13708224850218,1.8003110079616e-27
"85","GWK60_C00957",14342.446623231,1.53299517128351,0.179326904352163,1.85774623225684e-16
"86","GWK60_A01815",8182.73971236344,1.53160572195132,0.17349860300409,1.85682818656697e-17
"87","GWK60_K07623",19962.9982597469,1.52255839174451,0.158975046865763,2.40171852906397e-20
"88","GWK60_G08745",2169.11552156356,1.52152260896359,0.214917247925874,1.24888797835566e-11
"89","GWK60_A01683",1893.87901214202,1.50798426657473,0.154490299172467,4.37403646423894e-21
"90","GWK60_E01595",338.7159493941,1.50103509566478,0.252422255844744,1.6431501253455e-08
"91","GWK60_F08283",158228.547840104,1.49719270067992,0.133083827676475,1.27598958685151e-27
"92","GWK60_M05049",26.7033270053588,1.49088770424733,0.575463120430098,0.0197023541422435
"93","GWK60_F00517",177.729457526856,1.4796092732211,0.305338076290302,5.30545389307009e-06
"94","GWK60_F04433",12137.174179652,1.46995698151267,0.168151686981328,3.82251926237662e-17
"95","GWK60_A02145",32.9131651739723,1.46977521925361,0.571945015235094,0.020732651572999
"96","GWK60_M00033",218.290835024366,1.46895331498809,0.298278886867811,3.6414650247745e-06
"97","GWK60_B03443",4508.94798647909,1.46246048901366,0.193190701350829,3.87148378592297e-13
"98","GWK60_C00143",22070.6859327663,1.45335656024167,0.126370572613271,8.77511937320362e-29
"99","GWK60_K00561",4207.35032891709,1.45173751757173,0.236625490762609,5.41006021018917e-09
"100","GWK60_F01243",1700.43407159833,1.44563619612917,0.162489835641363,1.04960089406542e-17
"101","GWK60_H09471",1038.97157985768,1.43664251407979,0.170662092167356,5.4149698397688e-16
"102","GWK60_L11957",9941.25956128969,1.43612473606096,0.189272266768104,3.39742993891049e-13
"103","GWK60_M06281",82.8781737201861,1.43028961432271,0.357186514294383,0.000197412103124428
"104","GWK60_D05291",168.528071418258,1.42399410568009,0.291520281957677,4.40751574181873e-06
"105","GWK60_D04191",5027.42564422653,1.42364645234418,0.121145012684434,5.2569750004562e-30
"106","GWK60_F07755",30.2547621863615,1.42234537377284,0.637553447061787,0.0473195376935573
"107","GWK60_M04037",4162.22017797026,1.41705910733278,0.140494226137073,1.91175437684596e-22
"108","GWK60_G07315",26325.6906961158,1.41233814201573,0.112722775259528,4.73928077169332e-34
"109","GWK60_H06567",467.067548958414,1.41129697299034,0.149507657686158,8.43977973050093e-20
"110","GWK60_G07403",10590.8109382352,1.40648145783561,0.117134364421087,2.69860893898235e-31
"111","GWK60_D05269",108516.499459903,1.40127867910074,0.135174880649737,1.19034122695106e-23
"112","GWK60_L12397",2506.99121997925,1.40105358710644,0.163159854079809,1.36619666054213e-16
"113","GWK60_H06457",898.653242581731,1.37467755146619,0.167209416584029,2.65419563065784e-15
"114","GWK60_G06149",4917.93734345048,1.34934905514654,0.156088867693136,8.52680032229681e-17
"115","GWK60_H08217",335.456815830664,1.34909963340095,0.22091785048993,6.4025356724015e-09
"116","GWK60_M13189",113.127429419239,1.33340097197191,0.298488326354891,2.93791891924832e-05
"117","GWK60_C04543",5490.99520250777,1.33083877745217,0.115773054233683,9.23547704061741e-29
"118","GWK60_L04301",13800.0006995941,1.32695676718102,0.139096614007812,3.40398846423696e-20
"119","GWK60_G05819",14098.6069202182,1.32685280803497,0.14962516106582,1.33672623047661e-17
"120","GWK60_B01573",709.378772676827,1.32682528583846,0.166196985996251,1.75245724128311e-14
"121","GWK60_F04345",8488.28095701755,1.32486266711021,0.12275346772274,1.62242284111135e-25
"122","GWK60_H09581",997.31302918721,1.32100252641772,0.219160596884744,1.02258802735409e-08
"123","GWK60_L13255",7871.95336036591,1.31785698695757,0.14885472669866,1.50232653866677e-17
"124","GWK60_J04939",4019.1641113686,1.31713087347295,0.125059600587098,2.3494511213258e-24
"125","GWK60_A03795",1524.26587713839,1.31259230908944,0.166086574622757,3.22254070915671e-14
"126","GWK60_D02827",112.023367613286,1.31243183852842,0.304196866935495,5.6402198644764e-05
"127","GWK60_I03795",3039.60476176454,1.30866728662604,0.149602431511711,3.65495857178501e-17
"128","GWK60_F01771",3670.52041168825,1.30028143861091,0.191031751177895,7.81697657649305e-11
"129","GWK60_C04367",6434.57918444339,1.29698738818343,0.154004177161744,5.26018649852923e-16
"130","GWK60_M06919",560.345136575116,1.29023420566806,0.51237473128299,0.0235409319751627
"131","GWK60_K03795",3904.96762346653,1.2897496403401,0.11954420673232,1.6802468080601e-25
"132","GWK60_L10615",22162.5139108026,1.285032434494,0.0924926703545482,1.17365212759174e-41
"133","GWK60_H10065",2422.12822638246,1.28326540769965,0.140784523662202,1.57613418294193e-18
"134","GWK60_J05621",1874.55092709271,1.28171606255945,0.14986251577762,1.80465149520752e-16
"135","GWK60_C05049",2586.53757434459,1.2791885273628,0.110896047871737,5.97240801402593e-29
"136","GWK60_D01067",314.816442062881,1.27264909414064,0.214026064597311,1.6431501253455e-08
"137","GWK60_H06237",64.3364899793505,1.27150813724812,0.389476752291849,0.00275121570065597
"138","GWK60_M09427",369.485993220842,1.27056157396487,0.268665073932065,9.10476347735515e-06
"139","GWK60_L05049",15319.126926613,1.26746641921334,0.145587334493359,5.11001653786049e-17
"140","GWK60_K03311",12084.0003463724,1.26400568356483,0.112704141952462,1.83294723525535e-27
"141","GWK60_L15873",1021.83087380031,1.25955710955523,0.195877198385469,8.76821010174988e-10
"142","GWK60_H05533",1644.93236767651,1.25931444504061,0.136311440675527,5.27528751697415e-19
"143","GWK60_K03377",19558.3020263641,1.25394296454532,0.148704351040709,4.85376448543634e-16
"144","GWK60_I04983",1839.24183721229,1.25191620489578,0.113219721874606,9.60464713952279e-27
