"","gene","baseMean","log2FC","stderror","padj"
"1","GWK60_A00011",2.45412386425623,2.77015206149785,1.81188782286399,0.190938424740297
"2","GWK60_A00033",63.4010605761051,-0.112473783367843,0.369790598764692,0.820924153351533
"3","GWK60_A00055",994.936485968855,0.262737505295766,0.158995476594978,0.154071012316427
"4","GWK60_A00077",3634.13070935632,0.4043497266769,0.148619019247579,0.0138710053423258
"5","GWK60_A00099",8677.47643905436,-0.115410348791281,0.102964351578212,0.354231501809978
"6","GWK60_A00121",938.741811387398,-1.71321683362922,0.149868532119984,1.88136922278207e-28
"7","GWK60_A00143",3064.42458583258,-0.000116058348267763,0.11317322020595,0.999563725309064
"8","GWK60_A00165",3932.11971391523,-0.241224723175097,0.152064423069253,0.173232366188429
"9","GWK60_A00187",2319.17765967621,-0.116245794609812,0.116634078772531,0.416999656631704
"10","GWK60_A00209",2044.11890844467,0.318745404836895,0.116609638086244,0.013428137407879
"11","GWK60_A00231",1253.34734813671,0.815763494077499,0.178925900668777,1.95865533965501e-05
"12","GWK60_A00253",8399.25811735463,0.0815960556411259,0.11822083892595,0.586218999494175
"13","GWK60_A00275",776.804822864278,0.190835597750029,0.216648023293828,0.478618878273888
"14","GWK60_A00297",9813.19270212237,0.429052293210909,0.101928482752713,8.73278296700551e-05
"15","GWK60_A00319",4922.55243443037,-0.103136276435342,0.178270667127117,0.651329248226911
"16","GWK60_A00341",6152.06768530472,1.16994098109774,0.130246299922815,4.96416998996474e-18
"17","GWK60_A00363",2719.04645065438,-0.631822581668384,0.12433639505291,1.72175607686635e-06
"18","GWK60_A00385",5006.24849027611,-1.56491207415647,0.117367717739882,2.03813544504174e-38
"19","GWK60_A00407",13653.7284756935,0.845842224654098,0.119008266598749,1.03134833340929e-11
"20","GWK60_A00429",955.582393145101,-0.258525756262602,0.198606667175222,0.273562448648305
"21","GWK60_A00451",468.260069334327,0.745087674744815,0.162490454317168,1.74620365070884e-05
"22","GWK60_A00473",1331.72054133517,0.0351931070232633,0.122781962206191,0.831251659276013
"23","GWK60_A00495",1756.38781812952,0.147207272940107,0.120916110533451,0.309059792445906
"24","GWK60_A00517",1757.80142625465,-0.712202008103297,0.121568595948612,2.6933351257419e-08
"25","GWK60_A00539",58.0851817168026,-0.109613185787637,0.556955805322318,0.88524669795194
"26","GWK60_A00583",12.0753363598122,0.89801522855401,0.825984655852623,0.370440812111997
"27","GWK60_A00605",322.406977221922,0.24821005477092,0.19171087359771,0.276589815184367
"28","GWK60_A00627",1.43471553968941,1.80992899163552,2.06994383420228,0.480506766529737
"29","GWK60_A00649",34.8149673132663,0.173604315787398,0.44498176542578,0.768044253308194
"30","GWK60_A00671",3301.19033002887,0.61521318359901,0.123106295737566,2.59485357391826e-06
"31","GWK60_A00693",2563.18042647256,0.17901324619812,0.11374982527966,0.177195909349257
"32","GWK60_A00715",3259.50321380524,-0.0812072190830907,0.108062927476345,0.550282535888367
"33","GWK60_A00737",829.217088904207,-0.809286044483312,0.180295574965693,2.675672804631e-05
"34","GWK60_A00759",171.427592600088,0.077586420541057,0.289108861826093,0.841988508125727
"35","GWK60_A00781",3310.24656281931,0.3013529878798,0.108343857871317,0.0117676326160777
"36","GWK60_A00803",1247.90491946758,-0.106919769861051,0.150039393998047,0.573099295423336
"37","GWK60_A00825",32.377942681014,0.0831507006353835,0.650071684231509,0.926530245177253
"38","GWK60_A00847",1472.05403013371,0.70524205272585,0.131816036097681,4.37531842130452e-07
"39","GWK60_A00869",116188.307755472,-0.840473487022255,0.166597619238978,2.07206641545026e-06
"40","GWK60_A00891",2371.03619274824,0.0386961384511064,0.173808029454295,0.868976756318243
"41","GWK60_A00913",666.053059610684,-0.929220856224742,0.160373145852622,3.89045651409366e-08
"42","GWK60_A00935",30953.9914559973,0.373304066720701,0.130786805993748,0.00959029795589941
"43","GWK60_A00957",5265.03282384968,-0.573982366854742,0.14616725892456,0.000265878062322123
"44","GWK60_A00979",29811.4570208671,4.29034235292131,0.1277179484063,1.13668023923466e-243
"45","GWK60_A01001",35033.0908779513,-0.151842706509732,0.119024400073165,0.283979419869762
"46","GWK60_A01023",2300.97368587296,0.368174305722616,0.128589290756099,0.00934526391444931
"47","GWK60_A01045",890.83844801883,-1.07266688335105,0.153060190608787,2.03226593604676e-11
"48","GWK60_A01067",87.2548718762358,1.05006835939424,0.492047329767322,0.0586769708007248
"49","GWK60_A01089",4049.0061871064,0.249746626827886,0.112249778924915,0.0479584776569468
"50","GWK60_A01111",1242.35783308935,-0.00541237594747599,0.242114901974449,0.986689483534319
"51","GWK60_A01133",786.646547514228,-0.24055409759005,0.153438525363856,0.17864988746776
"52","GWK60_A01155",298.52427040016,-0.405854326185736,0.295936698237054,0.246624115059848
"53","GWK60_A01177",23.8707702551486,0.512159830413528,0.747935672086979,0.589174225799532
"54","GWK60_A01199",2783.95380995954,0.588100965826924,0.1613507601265,0.000764767663988914
"55","GWK60_A01221",20.456136842571,1.35127554565942,0.684133450873539,0.0826368718844785
"56","GWK60_A01243",70.914955096532,0.363819628125037,0.382444042020966,0.440620336458325
"57","GWK60_A01265",18356.5487950556,-0.00519651616504973,0.127875625472673,0.976333699013092
"58","GWK60_A01287",258.614031885224,-0.136852282614942,0.260193053043132,0.682943430260045
"59","GWK60_A01309",2332.35976145467,-0.592521639629371,0.133401708886624,3.27227966954716e-05
"60","GWK60_A01353",81333.4393250202,-0.781809624552851,0.139958596661305,1.23339051364672e-07
"61","GWK60_A01375",74865.879838453,-1.18696967815681,0.118269427629036,3.10865928704123e-22
"62","GWK60_A01397",86.4851705232894,-0.546302080773219,0.323872999106103,0.14548822959438
