"","gene","baseMean","log2FC","stderror","padj"
"1","GWK60_A00011",1.54034530307404,0.706156884570679,1.96131230707954,0.796080693518568
"2","GWK60_A00033",98.5127409032649,0.277687656433076,0.270250639038667,0.418082464640254
"3","GWK60_A00055",1310.77608631069,0.160270258178976,0.135682723873443,0.345228797061966
"4","GWK60_A00077",4651.26132486679,0.214836746356016,0.156645133508646,0.263282618096454
"5","GWK60_A00099",11796.2178600806,-0.148496098900594,0.115114431785861,0.297058499545344
"6","GWK60_A00121",1283.68030127489,-1.71347795557921,0.264071407612634,1.54670822857426e-09
"7","GWK60_A00143",4180.76588882248,-0.0151120321518187,0.153765611630895,0.943338157031108
"8","GWK60_A00165",5461.38566658564,-0.208726088585816,0.161836302457693,0.297104282679989
"9","GWK60_A00187",3193.56325718125,-0.114923188194698,0.111650421123696,0.417263761293637
"10","GWK60_A00209",2654.23796755241,0.169852005528991,0.118676118696816,0.24129655011234
"11","GWK60_A00231",1607.95711163916,0.661667193960036,0.221264656867604,0.00792561880205789
"12","GWK60_A00253",12576.2421820937,0.310768019692294,0.232974686737394,0.278727005382777
"13","GWK60_A00275",1071.82311470166,0.190595521158652,0.28017463927772,0.610815045298237
"14","GWK60_A00297",13746.5326641413,0.474556758717558,0.115682051129597,0.000182453775958396
"15","GWK60_A00319",7387.00264695672,0.144067087317028,0.60275346335006,0.86754461662949
"16","GWK60_A00341",8389.9984392069,1.15135274229681,0.144488118969986,6.51691287354478e-14
"17","GWK60_A00363",3899.10787897531,-0.477373886669251,0.187026507128932,0.0255423537010272
"18","GWK60_A00385",6937.85681093077,-1.51739668479379,0.145713756990029,2.16468284685433e-23
"19","GWK60_A00407",18759.2413466822,0.842751320983263,0.155907930849935,5.76441447432092e-07
"20","GWK60_A00429",1363.74510476552,-0.14448382819433,0.211483864639628,0.609261124272773
"21","GWK60_A00451",612.043875035025,0.598193322940704,0.172286277016198,0.00182017971953901
"22","GWK60_A00473",1803.93238734602,-0.00211055719501045,0.113357986967716,0.99025373552316
"23","GWK60_A00495",2360.98418199958,0.0754751327568429,0.135789754048539,0.683601459953171
"24","GWK60_A00517",2355.26123886141,-0.806792781733649,0.137618171464288,5.37339474023822e-08
"25","GWK60_A00539",83.6645833279518,-0.0779761147179081,0.293257215177045,0.850787448904995
"26","GWK60_A00583",12.5283773944298,0.0214499849247972,1.14414018019177,0.99025373552316
"27","GWK60_A00605",478.909734878505,0.399672222199809,0.224372924400963,0.133281553858348
"28","GWK60_A00627",1.54034530307404,0.706156884570679,1.96131230707954,0.796080693518568
"29","GWK60_A00649",43.4755431616366,0.0412438969546188,0.510336482029634,0.953559735818379
"30","GWK60_A00671",4548.72549276158,0.619347206272505,0.0997805587958182,8.07137639313289e-09
"31","GWK60_A00693",3454.9029771844,0.125858578667316,0.111808967178232,0.369532338225114
"32","GWK60_A00715",4658.93557865165,0.0234644771702118,0.157707190342348,0.91766541028125
"33","GWK60_A00737",1081.4495813373,-0.988907481446835,0.199771162608098,4.98115117380578e-06
"34","GWK60_A00759",217.882836740518,-0.130972928872034,0.277641008803346,0.733699801085917
"35","GWK60_A00781",4587.559721895,0.317877568757983,0.129858200983037,0.0328292790188032
"36","GWK60_A00803",1659.85838936559,-0.20081889097126,0.148711920435524,0.271669397599588
"37","GWK60_A00825",54.2264097689086,0.557706880483308,0.587450904153494,0.459248659684244
"38","GWK60_A00847",1987.07604925028,0.655675600740491,0.137900312400095,1.21374006543386e-05
"39","GWK60_A00869",164907.183851952,-0.716908557698288,0.210767661486963,0.0022784096763737
"40","GWK60_A00891",3129.46319644583,-0.0823907591991739,0.199555610106278,0.768536409470393
"41","GWK60_A00913",970.04374755431,-0.693963026567133,0.14641259569173,1.28864666338365e-05
"42","GWK60_A00935",43910.282949913,0.450999541185376,0.176718580344354,0.0255521242711704
"43","GWK60_A00957",7600.59539814851,-0.40488563921386,0.116873673958559,0.00186741532138429
"44","GWK60_A00979",40978.246678894,4.28965397619457,0.144620524409454,1.26368326139459e-189
"45","GWK60_A01001",47887.0477362191,-0.170543797056331,0.115682825977743,0.225360661934846
"46","GWK60_A01023",3438.99452874138,0.574241769833893,0.123394299945529,1.88544908534336e-05
"47","GWK60_A01045",1307.70872661144,-0.814061217821307,0.187877653653953,7.22430159733701e-05
"48","GWK60_A01067",95.0582621314235,0.542421856249999,0.423718510963134,0.300841811571242
"49","GWK60_A01089",5721.69903498931,0.316466374749259,0.166864611238132,0.107517860771978
