"","gene","baseMean","log2FC","stderror","padj"
"1","CAGL0A01089g",7734.04119100422,4.24919261821754,0.376466598484672,2.58833930789765e-26
"2","CAGL0F03641g",4053.64394111303,4.04108546440215,0.659453816788885,7.33212479595363e-08
"3","CAGL0M03839g",14050.5316894612,3.82525725629907,0.358555118386437,1.82365199620147e-23
"4","CAGL0J03916g",3003.2390776115,3.59713923275318,0.375238196467944,4.23873622983483e-19
"5","CAGL0L06776g",1100.38045633077,3.19248948096346,0.31301185410889,1.27514435215007e-21
"6","CAGL0M07403g",1596.36237459687,3.10859565420866,0.332273523243274,3.53930344142623e-18
"7","CAGL0I05610g",1477.0699723938,3.0986160516786,0.379450815283648,8.13486049368504e-14
"8","CAGL0L06094g",2047.61371559018,3.08188579579341,0.40582403740957,6.87835826843065e-12
"9","CAGL0K08668g",617.424091264191,3.0718568591593,0.30089085072325,1.27514435215007e-21
"10","CAGL0J02530g",123.219653397296,3.06164766290277,0.393042026100414,1.6342000109101e-12
"11","CAGL0D01474g",778.924255465772,3.02478790996852,0.466722658623838,9.5003460020714e-09
"12","CAGL0M07634g",2309.71186818033,3.01527426068615,0.442872752215396,1.22867905824598e-09
"13","CAGL0K10824g",414.995266814013,2.96019004526344,0.297125905029977,1.25861729792787e-20
"14","CAGL0L05984g",133.198756566362,2.95033911774347,0.391948606929752,1.05746512065777e-11
"15","CAGL0M12551g",1290.43415662054,2.9464118731797,0.337138282344823,7.47373074440086e-16
"16","CAGL0G09064g",1331.96332763887,2.92415076207832,0.235686395733248,1.22334277605644e-31
"17","CAGL0J04158g",6071.36860731953,2.91003481071892,0.411002922222627,2.22521642152993e-10
"18","CAGL0D05940g",7458.75966807479,2.81368313346835,0.401904333370428,3.5102190204409e-10
"19","CAGL0L10714g",15006.5571867548,2.77681523618635,0.269880576619254,6.71864238115651e-22
"20","CAGL0A03905g",755.954005509844,2.77405236222356,0.400953713778109,5.97030685406011e-10
"21","CAGL0K06677g",433.483406858348,2.71532791014995,0.471716224539153,5.49936208027373e-07
"22","CAGL0B03663g",4172.28994054905,2.66141318053386,0.40268923641888,4.38736010576608e-09
"23","CAGL0C04763g",1388.30473985921,2.64038018465184,0.286439168836909,1.18950782465849e-17
"24","CAGL0M01760g",7179.17186268636,2.61282244529563,0.481702200992845,2.94392204009679e-06
"25","CAGL0B02755g",5138.28780197553,2.60784938266691,0.250702829131283,2.47530216869432e-22
"26","CAGL0F02013g",5564.433126412,2.56945819944673,0.607265536250271,0.000462274203535471
"27","CAGL0B02838g",2664.78520339726,2.51520320917411,0.52441299380227,5.25829860754599e-05
"28","CAGL0L08426g",359.579813688537,2.48961005491183,0.403930466690062,6.15935000287112e-08
"29","CAGL0F07029g",1954.72324668679,2.48205411855753,0.485782413465067,1.36381871423637e-05
"30","CAGL0J03080g",767.673175466612,2.45294361326593,0.386684848236965,2.16351573904863e-08
"31","CAGL0F08745g",62613.2891335899,2.45123306293918,0.367359408223386,2.91685094793679e-09
"32","CAGL0L03828g",523.455600625484,2.33856260758459,0.62946244406078,0.00254752746082108
"33","CAGL0F01793g",22027.1538358896,2.32788078411941,0.239543389700797,1.29036472267209e-19
"34","CAGL0M06347g",1056.04734447194,2.32303179145019,0.33085225083191,3.19195643476371e-10
"35","CAGL0K08272g",5118.81196897109,2.29657431444786,0.252112992421958,3.0238776243038e-17
"36","CAGL0E04004g",1434.14494023408,2.29066560779591,0.32866301617301,4.26934763082497e-10
"37","CAGL0M01452g",59.5893871407921,2.28849195532692,0.839306894584225,0.0360951519137904
"38","CAGL0M04125g",1707.82240360006,2.2788200565978,0.298654839255591,5.4365979002265e-12
"39","CAGL0E00187g",1591.53134407787,2.26718660512988,0.316035230751918,1.24113438771584e-10
"40","CAGL0K11946g",859.927825518931,2.23973204154605,0.312844237933154,1.33605870790018e-10
"41","CAGL0C05533g",1570.68766782153,2.22744733680215,0.317390145026128,3.19195643476371e-10
"42","CAGL0C03938g",45.3784231145598,2.22490370532096,0.836984611947682,0.0415885977751884
"43","CAGL0J03278g",1016.73562776965,2.20624371308763,0.737746655720029,0.0197970387367313
"44","CAGL0M11440g",215.850074858094,2.19800518051836,0.529750514331262,0.000635844306879654
"45","CAGL0G00550g",3363.29539481148,2.19058762160427,0.41647504246252,6.69300096677151e-06
"46","CAGL0K12760g",782.89194395111,2.16747917141038,0.337611532912076,1.39127812858263e-08
"47","CAGL0H10010g",451.97445849456,2.13875308770534,0.259872572855679,5.31031203168381e-14
"48","CAGL0J08316g",2528.19857066461,2.11573072927936,0.360771630173492,3.24049190640614e-07
"49","CAGL0L09999g",2301.76659700682,2.1004581645347,0.415173009869685,1.7042406056937e-05
"50","CAGL0C03960g",58.5230776302159,2.08790619773778,0.570674558891774,0.00305317051199021
"51","CAGL0C03872g",1277.91364451024,2.08515464572545,0.384869922171943,3.02011195229572e-06
"52","CAGL0A02145g",186.694041703446,2.07816211948209,0.432404912249699,5.16013205825909e-05
"53","CAGL0C03245g",2790.62280474462,2.06573180371414,0.599892474992387,0.00588757972737621
"54","CAGL0E01771g",4664.5001200933,2.06004298670286,0.250912300980567,5.9337027203755e-14
"55","CAGL0F07975g",711.944239230596,2.03891842106217,0.352170009949942,4.67897177544173e-07
"56","CAGL0G09449g",7151.77470860635,2.01862198285368,0.338005947312041,1.81145477256895e-07
"57","CAGL0K05687g",236.451598658413,2.01632980574783,0.339821778208502,2.19453244550467e-07
"58","CAGL0M11462g",4129.6312206911,1.9918732776978,0.273132530461349,5.3490946629484e-11
"59","CAGL0K00715g",1930.53827246982,1.97097651818124,0.735048376044494,0.0394019357911396
"60","CAGL0J06908g",1030.68684792028,1.95310924535828,0.423113669368109,0.000109132594182705
"61","CAGL0F07953g",204.041813749992,1.94727214056795,0.646995672410355,0.0188659429744081
"62","CAGL0H08261g",241.958749170129,1.94163736897444,0.341522468521395,7.84694282122994e-07
"63","CAGL0M06963g",261.552055076,1.93134600388044,0.307707649939469,3.15607694541683e-08
"64","CAGL0H09592g",1849.68368284948,1.92642490645362,0.52359288174382,0.00287816283725834
"65","CAGL0C04873g",4613.42563750412,1.92590348765648,0.337995600296423,7.45669582211912e-07
"66","CAGL0K00869g",477.145242936225,1.91408133088077,0.2275206955651,1.2026400234205e-14
"67","CAGL0K12892g",3062.16470676685,1.90327955066617,0.213622944558008,1.74456356903389e-16
"68","CAGL0E05984g",120.732722675343,1.90229159165894,0.645374272684863,0.021891753253706
"69","CAGL0J05126g",2556.05797926853,1.89768537829347,0.333775171471337,7.84694282122994e-07
"70","CAGL0L12496g",77.5945258864502,1.89489033234655,0.520630582132774,0.00324826469706593
"71","CAGL0L03267g",2309.65543991139,1.86638708949622,0.409909919566016,0.000139539186282113
"72","CAGL0G06798g",184.867882714134,1.86456550449431,0.571459599824033,0.00982994037396902
"73","CAGL0K04609g",801.271693014844,1.83956392444606,0.432761197481245,0.000438635257141847
"74","CAGL0C00319g",6455.65341566017,1.83039844272078,0.246538804274862,2.06623543841575e-11
"75","CAGL0L06374g",282.162070515549,1.81447379418647,0.319837222683056,8.32532580156203e-07
