Geneid	BG2_RPMI_DMSO_A	BG2_RPMI_VORI_A	BG2_RPMI_FLUC_A	BG2_RPMI_DMSO_B	BG2_RPMI_VORI_B	BG2_RPMI_FLUC_B	BG2_RPMI_DMSO_C	BG2_RPMI_VORI_C	BG2_RPMI_FLUC_C
GWK60_I03333	1813.7117272848795	600.9871651390586	486.9938972806937	620.7742844904691	912.3846177268719	616.7241889239615	552.6701687477693	449.1019227469943	449.4699230286464
GWK60_I03355	84.52544846975485	133.25407859473933	126.96288009897384	67.63941520454237	86.27528557986713	72.39161035311669	88.3987697658854	77.52282854397781	79.47521841104722
GWK60_I03377	18.477590522195907	60.40339634785237	68.38772185044914	33.30907322500112	52.78753869820166	52.0696281696514	39.24029341193556	47.9845812760547	66.72359754658814
GWK60_I03399	58.199469612691914	80.81446815044838	82.43501499394482	62.737325182749764	79.36387364556701	66.98404427854652	67.12559256958191	61.00552292885345	73.93963105903399
GWK60_I03421	48.459563225896524	24.807874284344535	24.444502241831056	39.10673738539047	31.466484900879596	18.40316841506942	35.30649933366829	20.495926675701753	29.061833598069505
GWK60_I03443	27.977528200910836	31.681748586796463	33.41960067322086	28.956897147960884	33.33126208315302	29.916051025444606	28.76412549428053	34.963639623255936	34.399721401796555
GWK60_I03465	209.88792473226198	213.02817658049227	201.3392679802271	211.44976767078543	214.20160836379952	168.5067363882186	243.26749975497484	164.08797768017698	223.20279001510522
GWK60_I03487	116.94945567333313	35.471668472472665	34.699500273471884	90.43727617127664	55.89115386869869	33.66645975458197	95.72232257117021	30.502761464426726	44.680097912678285
GWK60_I03509	62.32128506913286	28.69687704284887	35.805586347762876	60.71049950066242	44.31127877877698	31.311551947914328	52.7853786956147	32.914046955685755	38.84796123823577
GWK60_I03531	38.945509740823915	66.98002203181989	66.27035707966351	47.10405732478932	68.81419014585231	72.47882916077104	45.79661687571434	74.62928595446697	71.07298760888426
GWK60_I03553	51.7908935263077	54.95383834230489	59.22300866346659	56.78254275243116	54.30022508382206	59.48322682027178	57.97463896907365	50.275302492750775	66.42704822415887
GWK60_I03575	32.04288043192109	38.54323753014488	38.3653855482649	37.095623530296066	33.95720127720285	41.42893363581979	37.496590363058225	35.08420389781888	42.40655310738713
GWK60_I03597	123.64034788687084	92.69202753072116	97.80961142658968	107.8459804794376	101.7933614323523	122.71686236968094	125.76981350942445	98.50101231793137	103.29801397953275
GWK60_I03619	116.25778116180709	134.25729268212422	139.31944167176758	145.60150074343653	137.95439028860557	166.76236023513144	140.8912063492887	155.16622136251857	142.73907386262707
GWK60_I03641	2.2726448235855927	3.9261588358148867	3.7448914229566648	2.4981804918750843	3.0775343707449583	4.535377998026587	3.445557224581615	3.496363962325593	3.4597420950082745
GWK60_I03685	41.47223907884764	51.85749856642565	45.64975240895276	42.46906836187643	39.25160362687426	34.0153349851994	52.04604860289071	42.197496097033024	40.726106946954545
GWK60_I03707	75.92892239793107	85.97916289661497	85.51625477232687	70.23186665837501	92.44339472123309	62.44866628051993	76.84848077012194	71.85630763951909	74.23618038146326
GWK60_I03729	292.60654998823446	455.2114884906635	451.3147207699927	302.7669061536659	491.24490373022593	509.18339908613876	312.2204931197802	530.0005509787347	451.34806873736517
GWK60_I03751	49.461785477291414	65.66717396684709	72.46443909569311	63.695746629318194	59.58158703361743	67.07126308620087	66.45601059881302	80.05467830979978	70.28218941573951
GWK60_I03773	611.835510767043	849.3260005236777	820.5104511386951	684.517166600766	858.9189782351161	876.1129228880205	684.7591621063252	851.0632141398745	753.7295278410883
GWK60_I03795	33.892051064776446	126.81369186091048	126.64685550631927	53.4830590839169	92.79548551788612	129.34549175141208	46.67544321234852	150.94647175281526	128.60355616016471
GWK60_I03817	390.3020457896996	248.94571798069154	271.6863423051346	366.1012807621468	311.7046782369353	282.7633744154268	320.9529579885579	311.6586497452296	290.0252373358365
GWK60_I03839	37.4068868478374	45.627662937356604	47.98833439459659	46.91551540087422	47.79306554567912	42.99887217359822	45.043337158599336	42.31806037159597	38.55141191580648
GWK60_I03861	22.35943727055639	23.581723733096354	24.7447256048529	24.604721070920643	23.068467380711148	22.676889990132935	24.20259831841742	25.439061932782764	30.445730436072814
GWK60_I03883	88.33671618632695	42.89049857547935	47.92512947606567	70.01190108047406	52.3572055022924	47.970344209896595	58.602372066669496	55.097873475268834	45.47089610582303
GWK60_I03905	41.16169133897881	57.86439773163139	62.256844752950464	45.81568751136947	60.95082902060142	52.59294101557754	50.49764029548764	66.67204383331217	55.94897216499095
GWK60_I03927	109.84920507542287	139.81831891960334	148.37354625132102	97.13051447026271	129.43900916955278	122.54242475437222	79.136219170249	139.61342994389784	110.3163479436924
GWK60_I03949	61.629610557606824	71.72361456846691	77.66304364486079	48.628104543103056	50.062095124109725	41.16727721285672	49.925705695455875	43.403138842662536	28.864134049783317
GWK60_I03971	147.15728127875656	129.11736865416464	135.3059293450545	157.91957310588978	139.55835947335825	141.46890601536776	137.1387573881047	157.57750685377758	122.96911903400839
GWK60_I03993	36.85637039988809	50.55703586055636	64.86404764235067	40.7564792196476	58.08194104787307	77.2758635817607	32.60027220181067	78.12564991679257	62.769606580864405
GWK60_I04015	109.07283572575078	157.46745564211506	166.6397677067552	122.09660756202064	159.05375728803497	175.83311623118462	120.189963753017	194.95243196829256	167.0561183018281
GWK60_I04037	166.35477792519384	67.68598750072037	67.4238468428527	167.70804132248207	95.40356549309371	59.04713278199999	138.08733184669396	86.44458486163622	79.07981931447485
GWK60_I04059	17.489484077158693	19.705106333695536	18.487438670292395	17.848635463962864	20.734235802900354	16.484354646673555	20.99418470848312	11.333041808917441	13.838968380033098
GWK60_I04081	20.6937721203508	44.92169746845613	44.84388969768361	17.17302690326709	43.12460239005753	45.35377998026587	20.338552362105244	41.353546175092355	40.23185807623907
GWK60_I04103	85.75352362287252	29.36568643443879	32.6611416508499	80.80592622461357	51.52261991022598	41.69059005878286	74.78393636025118	44.9704744119809	43.49390062296116
GWK60_I04125	196.096781920814	177.9899956766427	174.74579850834496	173.56855279084314	171.01180397436178	159.43598039216542	171.97096949247833	214.4838444474907	190.3846649995982
