"","gene","baseMean.x","log2FC.x","stderror.x","padj.x","gene_id_bg2","gene.y","baseMean.y","log2FC.y","stderror.y","padj.y"
"31","CAGL0D05940g",14621.810460759,3.22348235511827,0.200056160431669,2.07371353433823e-55,"GWK60_D06105","GWK60_D06105",27719.1281178512,2.98120821155075,0.126616931383506,1.84394899991384e-119
"32","CAGL0D06402g",5299.77308203469,1.31660785243686,0.185682029454846,2.79572298915424e-11,"GWK60_D06589","GWK60_D06589",7603.51136931305,2.30778513825186,0.110372693382067,2.89976326421336e-94
"33","CAGL0D06512g",406.604459242125,1.42298038597485,0.19025297814373,1.8875135019884e-12,"GWK60_D06699","GWK60_D06699",2029.83048259752,1.21828455687566,0.177731347993673,5.67812796261049e-11
"34","CAGL0E01639g",3378.17322791785,1.16012910290557,0.155507027197605,2.13933593692412e-12,"GWK60_E01419","GWK60_E01419",5025.77075527868,1.03393524328407,0.0994944526681512,9.29567622489407e-24
"35","CAGL0E01771g",6615.11662264364,1.93256985057027,0.157326941905705,2.51892260588828e-32,"GWK60_E01551","GWK60_E01551",6700.0845964682,1.71524639464196,0.187648502311719,1.25344689014166e-18
"36","CAGL0E03025g",5865.8726937396,1.7134052394946,0.191036481334479,1.78328162477926e-17,"GWK60_E02805","GWK60_E02805",8405.06906237049,1.23638453709945,0.161678909894033,2.20823394014199e-13
"37","CAGL0E04004g",1811.30645419176,1.96117033131113,0.213132150149968,2.41694117297187e-18,"GWK60_E03707","GWK60_E03707",1781.47035151082,1.57968375946041,0.164633171448438,2.06631284503473e-20
"38","CAGL0E04334g",13402.669425802,1.73307222805749,0.207722652506136,2.89566964418343e-15,"GWK60_E04015","GWK60_E04015",14387.1797438042,1.14478810561702,0.1267668309023,3.23993320377626e-18
"39","CAGL0E05984g",531.882602641201,3.64095285792887,0.261063719986265,1.65166142680055e-41,"GWK60_E05621","GWK60_E05621",5044.03364617853,1.74147432089668,0.235070194333674,1.23980922557295e-12
"40","CAGL0F01397g",4303.13521114211,1.03787785320011,0.1444020284856,1.4560987259981e-11,"GWK60_F01177","GWK60_F01177",6946.01527699132,1.01945366530215,0.121162355949011,5.59289200285167e-16
"41","CAGL0F01793g",28971.7324898397,2.07151808917372,0.181886057924006,7.41312101098918e-28,"GWK60_F01551","GWK60_F01551",50605.0394105446,2.13299889704684,0.144182978807641,3.11861498062957e-47
"42","CAGL0F02013g",4473.6453693041,1.41388990867111,0.189151281061532,1.93997599911768e-12,"GWK60_F01771","GWK60_F01771",3670.52041168825,1.30028143926219,0.191031776333748,7.81702507151229e-11
"43","CAGL0F02585g",293.665005445265,1.22353570139413,0.212380359999188,9.57532170611215e-08,"GWK60_F02321","GWK60_F02321",493.970220227613,1.21133435291616,0.239952498335834,2.04021823583237e-06
"44","CAGL0F03641g",3333.21759813795,3.07151732537357,0.583778156211809,1.31524147589689e-06,"GWK60_F03333","GWK60_F03333",7059.94651230425,3.28495981215691,0.140917984910371,3.57732421878719e-117
"45","CAGL0F04741g",7627.7836020144,1.55477197203066,0.181151724485811,4.23874621394477e-16,"GWK60_F04345","GWK60_F04345",8488.28095701755,1.32486266743984,0.122753494854022,1.62246491789964e-25
"46","CAGL0F04829g",6691.5003884878,1.32318089953946,0.216489517261294,1.31355858810709e-08,"GWK60_F04433","GWK60_F04433",12137.174179652,1.46995698177127,0.168151715507223,3.82256939896011e-17
"47","CAGL0F04851g",1626.59207575218,1.37874795926441,0.249166706802229,3.25460551297207e-07,"GWK60_F04455","GWK60_F04455",4448.92544134811,1.23427884482078,0.135680247775228,1.84159250910942e-18
"48","CAGL0F07029g",3231.29719049887,2.6162133760335,0.572230274261785,3.29989920950758e-05,"GWK60_F06611","GWK60_F06611",3101.90550510504,3.0726090836856,0.162489280557743,4.52290854166572e-77
"49","CAGL0F07777g",1327.34380760171,1.06112340111368,0.237408888238293,5.01015793972506e-05,"GWK60_F07315","GWK60_F07315",11966.8639753422,1.03037851316185,0.182550093500421,8.92776487834482e-08
"50","CAGL0F07975g",1099.50576492072,2.06068053935729,0.191730901748789,7.23588196243233e-25,"GWK60_F07513","GWK60_F07513",1425.46478561733,1.71678295358057,0.134405392475902,2.63439422174522e-35
"51","CAGL0F08745g",95105.799458382,2.44461645819988,0.275199455105905,3.69983698916454e-17,"GWK60_F08283","GWK60_F08283",158228.547840104,1.49719270067357,0.133083856673774,1.27602504897752e-27
"52","CAGL0G00550g",3647.88524942095,1.5697443447787,0.184827963833752,8.76555383917664e-16,"GWK60_G00451","GWK60_G00451",6291.28520677436,1.22681007653739,0.124429316545405,1.7270257513434e-21
"53","CAGL0G00858g",2568.46636433106,1.23499232924571,0.184385903945634,3.60096685148098e-10,"GWK60_G00715","GWK60_G00715",2239.41087447147,1.23616889822892,0.106278636205322,2.04622057494994e-29
"54","CAGL0G02563g",106.576627047946,2.31039209743816,0.994880977006667,0.0478085273463315,"GWK60_G02431","GWK60_G02431",242.579210660126,1.96816687424049,0.236058560161392,1.04679848264742e-15
"55","CAGL0G05544g",1198.19258828291,2.05540099653154,0.301437548589807,1.69121468182839e-10,"GWK60_G05357","GWK60_G05357",8146.33559247763,1.11520294582943,0.231231867813791,5.89666620354345e-06
"56","CAGL0G06006g",5198.15494832153,1.48803401973881,0.175534298617518,9.95755859567065e-16,"GWK60_G05819","GWK60_G05819",14098.6069202182,1.32685280836793,0.149625189083573,1.33674613195261e-17
"57","CAGL0G06358g",6655.75831174261,1.13026084360633,0.162691047948866,7.33924405208955e-11,"GWK60_G06149","GWK60_G06149",4917.93734345048,1.34934905559809,0.156088893154717,8.52690540801646e-17
"58","CAGL0G06622g",981.692442618726,1.15526772314633,0.202977840495654,1.40009895323763e-07,"GWK60_G06369","GWK60_G06369",2195.07793756861,1.09595626560447,0.107774471457726,8.44731906021136e-23
"59","CAGL0G06798g",203.833954923651,1.23354168803816,0.478386792605954,0.02678510149037,"GWK60_G06523","GWK60_G06523",96.2010173606516,2.1692664586731,0.487188020843366,3.12441805641708e-05
"60","CAGL0G06842g",13253.9231842623,1.0859340662316,0.253754948902571,0.000110701378228864,"GWK60_G06567","GWK60_G06567",23860.2739611606,1.02401933788364,0.120035053304145,2.13908302888822e-16
"61","CAGL0G07601g",6918.76006834015,1.41432638436974,0.182784488740131,2.96419052238332e-13,"GWK60_G07315","GWK60_G07315",26325.6906961158,1.4123381420381,0.112722804360231,4.739474041531e-34
"62","CAGL0G07689g",9989.349697354,1.83172474849775,0.189163254337098,3.1740042390959e-20,"GWK60_G07403","GWK60_G07403",10590.8109382352,1.40648145799268,0.117134392164113,2.69870168024296e-31
"63","CAGL0G09064g",1503.50930126761,2.42376898783176,0.240654168926359,7.38676932926132e-22,"GWK60_G08745","GWK60_G08745",2169.11552156356,1.52152260811425,0.214917270267697,1.24889464615037e-11
"64","CAGL0G09449g",9703.3064665061,1.80922335599694,0.174556818452788,4.08450268214726e-23,"GWK60_G09163","GWK60_G09163",9112.85955200156,1.5594346942203,0.142258020869511,2.64833601201246e-26
"65","CAGL0H02541g",485.207353901544,1.0826126263596,0.233457950163609,2.47498306979801e-05,"GWK60_H02343","GWK60_H02343",2720.08811152039,1.5727374559515,0.122934202913559,2.07799776475025e-35
"66","CAGL0H03289g",2367.80891330931,1.1463029268602,0.206130552521568,2.83798653415515e-07,"GWK60_H03091","GWK60_H03091",4686.03340604535,1.16290730371932,0.130230582816164,7.87944115113076e-18
"67","CAGL0H05621g",3059.4388490833,1.3907894267337,0.17318212531364,3.21068045961343e-14,"GWK60_H05533","GWK60_H05533",1644.93236767651,1.25931444451951,0.136311458710032,5.27534795743023e-19
"68","CAGL0H06545g",400.732399687341,1.46978967333097,0.294035122096396,4.69846699912006e-06,"GWK60_H06457","GWK60_H06457",898.653242581731,1.37467755052002,0.167209427327899,2.65420744868459e-15
"69","CAGL0H06633g",216.18597294401,1.79082415452541,0.398896853782512,4.60668764628048e-05,"GWK60_H06567","GWK60_H06567",467.067548958414,1.41129697300038,0.149507655197266,8.43976706819296e-20
"70","CAGL0H06721g",1910.12048114612,1.507956547272,0.17253824657919,1.16861195423298e-16,"GWK60_H06655","GWK60_H06655",2599.73376138441,1.22917072237153,0.109998469455918,2.79123869396538e-27
"71","CAGL0H08261g",478.676061388889,2.39868592518916,0.205804823361953,4.00483192174136e-29,"GWK60_H08217","GWK60_H08217",335.456815830664,1.34909963522511,0.220917841484703,6.40252535985071e-09
"72","CAGL0H10010g",724.13145105018,2.23182437580726,0.201419287579022,2.11086233949048e-26,"GWK60_H09955","GWK60_H09955",1161.05465995259,2.18473778828384,0.163563875971658,1.5233653595663e-38
"73","CAGL0I01012g",982.989914659207,1.42493252282185,0.189363670582017,1.38339533891085e-12,"GWK60_L00825","GWK60_L00825",1571.4912716006,1.04121203475652,0.139308724227469,7.77735164890374e-13
"74","CAGL0I01276g",345.427347753215,1.32158468628346,0.406145118499956,0.0042913130753058,"GWK60_L01089","GWK60_L01089",775.358270120834,1.10282729264252,0.182334604389753,9.03099001981522e-09
"75","CAGL0I02134g",917.41428225253,1.39531838102606,0.175124855580158,5.19319568875767e-14,"GWK60_L01925","GWK60_L01925",2705.74363493142,1.18432704406385,0.176076194669475,1.326620476503e-10
"76","CAGL0I02970g",7128.84412142804,1.11109837367298,0.15555634193054,1.99128116011758e-11,"GWK60_L02717","GWK60_L02717",8576.63453450427,1.0282487963072,0.106263167464042,9.69492145894573e-21
"77","CAGL0I04554g",7169.94352079883,1.1344453231985,0.200273583399829,1.6260977862973e-07,"GWK60_L04301","GWK60_L04301",13800.0006995941,1.32695676743373,0.139096641571897,3.40405045533686e-20
"78","CAGL0I04972g",516.153665529348,1.35974352393396,0.241421792842393,1.92338794780884e-07,"GWK60_L04719","GWK60_L04719",1056.98833569889,1.14206507904557,0.135485560965453,4.96764234193869e-16
"79","CAGL0I04994g",10135.8689419958,1.78684453699216,0.271729194190815,7.81308180163647e-10,"GWK60_L04741","GWK60_L04741",13995.210428035,2.42046794151757,0.123045988243631,2.21175545045203e-83
"80","CAGL0I05610g",1663.37376812914,2.60404952015488,0.279608761086811,9.13223035521108e-19,"GWK60_I01045","GWK60_I01045",10357.8895951336,1.89365846392779,0.205854763007141,7.50389770618422e-19
"81","CAGL0I05830g",1985.70629072414,1.70150615607174,0.171347472136096,2.85333817120996e-21,"GWK60_I01265","GWK60_I01265",2513.44461496668,1.1386159330864,0.116751399492045,4.73459172904762e-21
"82","CAGL0I07249g",494.655003230781,2.08914259842578,0.257005096052722,1.51778733927136e-14,"GWK60_I02739","GWK60_I02739",1681.22708703783,1.82083955974408,0.236104460455418,1.37632053652167e-13
"83","CAGL0I08305g",2278.8242146594,1.42782314883757,0.356483942370722,0.000329514395027936,"GWK60_I03795","GWK60_I03795",3039.60476176454,1.30866728683918,0.149602454270478,3.65500161572226e-17
"84","CAGL0I09482g",1217.8128175697,1.53225634917624,0.177066252347762,2.40240775516003e-16,"GWK60_I04983","GWK60_I04983",1839.24183721229,1.25191620445841,0.113219741681594,9.60485464869002e-27
"85","CAGL0J00539g",5933.75264815793,1.59155764726282,0.159283441718941,1.59075588749508e-21,"GWK60_J00429","GWK60_J00429",7806.70774578066,1.08709922180978,0.133712137389585,5.50048609780064e-15
"86","CAGL0J02134g",1641.08694095587,1.12053004808869,0.163367880098936,1.31052682953149e-10,"GWK60_J01991","GWK60_J01991",2804.62256719706,1.07526971534288,0.107588346397936,4.69405956940014e-22
"87","CAGL0J02530g",210.172811014914,3.22779365772659,0.296095633275346,1.38903412052651e-25,"GWK60_J02365","GWK60_J02365",739.253134005171,1.05886310019332,0.244851148410909,5.40243519267039e-05
"88","CAGL0J03080g",868.413481848534,1.92821090786441,0.28155233563443,1.39922052596334e-10,"GWK60_J02871","GWK60_J02871",11228.8778494951,1.7374972758327,0.184644019118347,1.10518065856061e-19
"89","CAGL0J03762g",1574.41563314056,1.56726493810667,0.20280385597547,3.16168373345169e-13,"GWK60_J03575","GWK60_J03575",2099.11178753763,1.53775460299517,0.137082268792707,1.80034467944123e-27
"90","CAGL0J03916g",6169.67980090812,4.06168978287277,0.21727300365108,9.25369077014069e-75,"GWK60_J03729","GWK60_J03729",9166.70531512765,3.88932343100693,0.158074459770076,1.97854751194633e-130
"91","CAGL0J04158g",10218.2766774969,3.07292949611994,0.173898578968474,8.80726856601327e-67,"GWK60_J03971","GWK60_J03971",12644.4514528061,1.86112925924355,0.156128709442951,7.57072958300943e-31
"92","CAGL0J05126g",3337.15046054956,1.60913816803636,0.208252601902987,3.17144398309285e-13,"GWK60_J04939","GWK60_J04939",4019.1641113686,1.31713087293632,0.125059625019252,2.34950259379511e-24
"93","CAGL0J05830g",887.340141204636,1.843987193541,0.191889357323031,6.07434185284521e-20,"GWK60_J05621","GWK60_J05621",1874.55092709271,1.28171606193637,0.149862535372536,1.80466905025107e-16
"94","CAGL0J06908g",1269.96306741102,1.56052998261161,0.206769502749214,1.18420856087213e-12,"GWK60_J06743","GWK60_J06743",3984.07856893956,1.07449550431372,0.133445158843391,1.02265616310641e-14
"95","CAGL0J08316g",3832.8874835681,2.10680070499832,0.238288825980353,5.20119692089157e-17,"GWK60_J08173","GWK60_J08173",6215.22901597032,2.09891051105668,0.140241058668496,2.44884960511481e-48
"96","CAGL0J08415g",9540.52804969449,1.64681827700483,0.199145881292375,5.10302415394311e-15,"GWK60_J08261","GWK60_J08261",11241.1624471836,1.01862617239743,0.106420696454397,2.52503943700719e-20
"97","CAGL0J09416g",4546.23446100824,1.48517623156934,0.186582462448382,5.49032723433638e-14,"GWK60_J09229","GWK60_J09229",4878.63373156235,1.11117466697716,0.108005648706991,2.55393866512036e-23
"98","CAGL0J10494g",476.818424611902,2.41290446183158,0.237659316192211,3.28998879136819e-22,"GWK60_J10307","GWK60_J10307",1012.57844562959,1.20239785318282,0.183469042598157,4.04142951337388e-10
"99","CAGL0J10824g",2725.80655947948,1.2169504508765,0.168012308718857,9.92476490677939e-12,"GWK60_J10615","GWK60_J10615",3145.56080454151,1.07427122186583,0.110369186285297,5.68244060206682e-21
"100","CAGL0J11176g",2229.14170939114,1.2462830664491,0.155236814711161,3.2557677056861e-14,"GWK60_J10967","GWK60_J10967",2453.27948491539,1.21934352621909,0.118523824096061,2.55393866512036e-23
"101","CAGL0J11484g",1252.73874353036,1.23611334616351,0.245493055787056,3.94921311854994e-06,"GWK60_J11275","GWK60_J11275",2040.80171923704,1.08427274807324,0.113604222511971,3.27496014646646e-20
"102","CAGL0J11704g",1186.03959882842,1.39607296879033,0.191707710914832,7.53603839933843e-12,"GWK60_J11495","GWK60_J11495",1965.09816997496,1.23657062621906,0.140040747326219,1.82498051916689e-17
"103","CAGL0K00715g",4809.34309024015,2.81903765954419,0.213014050207375,1.9952857251564e-37,"GWK60_K00561","GWK60_K00561",4207.35032891709,1.45173751699695,0.236625518643869,5.41008489447416e-09
"104","CAGL0K00869g",728.832812593089,1.9214406991209,0.213185629742134,1.22407158152618e-17,"GWK60_K00715","GWK60_K00715",1993.6367753028,1.01166902478451,0.133609485691987,3.82912087721884e-13
"105","CAGL0K02761g",2509.04860365756,1.29513273967243,0.151246262777366,4.91207552367553e-16,"GWK60_K02629","GWK60_K02629",2711.33350407954,1.18840069516112,0.136186693748382,4.3325299544773e-17
"106","CAGL0K03157g",442.08776949323,1.37181402732108,0.310923008553197,6.32777405046685e-05,"GWK60_K03003","GWK60_K03003",948.333610350199,2.45164989072846,0.262627532032263,2.20992752052416e-19
"107","CAGL0K03459g",4610.15398100503,1.17108361923767,0.295090420379219,0.000374330165956694,"GWK60_K03311","GWK60_K03311",12084.0003463724,1.26400568398262,0.112704170202006,1.8330054000451e-27
"108","CAGL0K03509g",8824.38487309379,1.52463366191179,0.250412898073147,1.50959278136367e-08,"GWK60_K03377","GWK60_K03377",19558.3020263641,1.25394296468538,0.148704379512392,4.85383143262331e-16
"109","CAGL0K03927g",3723.85703905661,1.48439659439114,0.154006919839242,4.66511895999564e-20,"GWK60_K03795","GWK60_K03795",3904.96762346653,1.28974964067422,0.119544231597057,1.68028778129069e-25
"110","CAGL0K04169g",7359.0836001491,1.30147105948969,0.208227864329354,5.82887677975254e-09,"GWK60_K04037","GWK60_K04037",2570.78614029176,1.78458024855896,0.17534890394044,7.8007135768633e-23
"111","CAGL0K04367g",4337.89720893585,1.386576010589,0.312060141257151,5.58544646395947e-05,"GWK60_K04235","GWK60_K04235",5702.7847960563,1.82383057987988,0.113329554608286,8.28482550115456e-56
"112","CAGL0K04433g",1871.85807621773,1.17318284651602,0.153888636084995,6.82389228606573e-13,"GWK60_K04301","GWK60_K04301",2156.03453784242,1.1213212597742,0.13226787101038,3.34074440680891e-16
"113","CAGL0K04477g",35251.1643033992,1.3348460238257,0.211586543114532,4.05822208201071e-09,"GWK60_K04345","GWK60_K04345",78980.5480474243,1.5735265872163,0.141794020575686,6.33430827124156e-27
"114","CAGL0K04609g",1481.49236134031,2.18624278957351,0.196017398503952,9.59362957859786e-27,"GWK60_K04477","GWK60_K04477",2825.57173804098,2.19689380395867,0.12878094316406,9.77637152301108e-63
"115","CAGL0K05247g",292.925111318951,1.23281711710906,0.277829661461729,5.70702001515472e-05,"GWK60_K05071","GWK60_K05071",1630.89115194123,1.0473909513425,0.471750924353581,0.0484393966660962
"116","CAGL0K05291g",5449.49206651506,1.34145401845551,0.206844002003568,1.38064149039444e-09,"GWK60_K05115","GWK60_K05115",9519.79813267385,1.18835301476919,0.155569588142556,2.34340556291534e-13
"117","CAGL0K05687g",409.495262084055,2.2539762050794,0.235024940801873,7.2028512738527e-20,"GWK60_K05533","GWK60_K05533",3717.9630997596,1.9888513819934,0.118909830922986,2.62176931234063e-60
"118","CAGL0K06105g",976.709223598322,1.49353139935025,0.210482851360589,2.70622669120833e-11,"GWK60_K05951","GWK60_K05951",2052.72371276176,1.20147472452017,0.123747510196782,7.14648006141219e-21
"119","CAGL0K06677g",513.058477849564,2.29044809305539,0.252290670666563,7.14962617900023e-18,"GWK60_K06523","GWK60_K06523",819.636294965441,2.28740870007738,0.142683510800543,2.12645695490254e-55
"120","CAGL0K08272g",7013.64236544095,2.11257650614026,0.162015581230024,2.1521516445431e-36,"GWK60_K08085","GWK60_K08085",7572.03964360365,2.30790446751638,0.123146149287039,9.96608102706528e-76
"121","CAGL0K08668g",977.887548033338,3.13237275576976,0.224484236499674,1.65166142680055e-41,"GWK60_K08481","GWK60_K08481",1440.62665334202,3.96138821555455,0.228295570749484,7.11990799143884e-65
"122","CAGL0K08734g",1054.96240133665,1.0528653750763,0.246039722663454,0.000110701378228864,"GWK60_K08547","GWK60_K08547",1707.40489104305,1.10167953708392,0.155042131344411,1.04099961459416e-11
"123","CAGL0K08800g",902.483215733427,1.20003414004281,0.21749333877993,3.54050293636996e-07,"GWK60_K08613","GWK60_K08613",1538.98887174761,1.0862902571973,0.155295881949534,2.21474991841106e-11
"124","CAGL0K10824g",661.959900226606,3.02949679404355,0.232138535553041,1.97826954622541e-36,"GWK60_K10571","GWK60_K10571",1843.35904623821,1.8174842517275,0.168692680195813,1.96074334404791e-25
"125","CAGL0K11946g",1484.16038313237,2.45500143923925,0.216295863843028,1.12244783880093e-27,"GWK60_K11715","GWK60_K11715",748.718625375543,1.61383309237618,0.178909619134891,3.5416363863198e-18
"126","CAGL0K12100g",3465.59849828303,1.3058146083737,0.223788335026691,6.31938446050667e-08,"GWK60_K11869","GWK60_K11869",7186.89519326562,1.56026393558819,0.119618068458387,8.80986378136377e-37
"127","CAGL0K12760g",1114.93443202017,2.04690613966905,0.199759025664599,1.30187122794098e-22,"GWK60_K12507","GWK60_K12507",1761.00428423971,1.18572542675628,0.140691572127067,5.02175296394138e-16
"128","CAGL0K12892g",4809.00057799601,1.96141861251163,0.146899800646026,4.80490367346331e-38,"GWK60_K12639","GWK60_K12639",2959.80261953025,1.14149137218958,0.113019263635954,1.68151665223509e-22
"129","CAGL0L00473g",349.386694079419,1.40441759388165,0.232211969208305,1.90691553340414e-08,"GWK60_D00253","GWK60_D00253",817.278311098288,1.15811673711178,0.153870549237038,5.31484971286271e-13
"130","CAGL0L01177g",12784.6059787591,1.0299683190319,0.248515651679566,0.000191354297119637,"GWK60_L05049","GWK60_L05049",15319.126926613,1.26746641945979,0.145587362579565,5.1100736459229e-17
"131","CAGL0L02101g",2944.16543980912,1.08217460102698,0.18478541281645,5.62490846132482e-08,"GWK60_L05995","GWK60_L05995",4081.6157973747,1.18700939482173,0.13397351407876,1.42408756939709e-17
"132","CAGL0L02321g",591.874984408524,1.65995210937101,0.186317280904941,2.99002658000983e-17,"GWK60_L06215","GWK60_L06215",773.298650210066,2.38987552781516,0.158514847490504,4.82829443546416e-49
"133","CAGL0L02827g",1188.31713814525,1.60608312957525,0.176185860504343,5.21019270698218e-18,"GWK60_L12397","GWK60_L12397",2506.99121997925,1.40105358615223,0.163159876099189,1.36621050508187e-16
"134","CAGL0L03135g",3643.17528078879,1.28596398963639,0.154795789131954,3.76413362943238e-15,"GWK60_L12089","GWK60_L12089",6824.81798458959,1.03310687642154,0.0993959802799119,9.1667329795061e-24
"135","CAGL0L03267g",2619.58453062478,1.29556799457396,0.322923209363515,0.00032200152632861,"GWK60_L11957","GWK60_L11957",9941.25956128969,1.43612473612446,0.189272295699172,3.39746033064883e-13
"136","CAGL0L04598g",4633.77672649479,1.57162664321904,0.236324871082844,4.84911151297957e-10,"GWK60_L10615","GWK60_L10615",22162.5139108026,1.2850324343913,0.0924927020041716,1.17373006595783e-41
