"","gene","baseMean","log2FC","stderror","padj","gene_id_bg2"
"74","CAGL0F02013g",4473.6453693041,1.41388990867111,0.189151281061532,1.93997599911768e-12,"GWK60_F01771"
"75","CAGL0F02585g",293.665005445265,1.22353570139413,0.212380359999188,9.57532170611215e-08,"GWK60_F02321"
"76","CAGL0F03641g",3333.21759813795,3.07151732537357,0.583778156211809,1.31524147589689e-06,"GWK60_F03333"
"77","CAGL0F04191g",1556.40983378404,1.37432866917219,0.202985132423251,2.29310885100622e-10,"GWK60_F03817"
"78","CAGL0F04741g",7627.7836020144,1.55477197203066,0.181151724485811,4.23874621394477e-16,"GWK60_F04345"
"79","CAGL0F04829g",6691.5003884878,1.32318089953946,0.216489517261294,1.31355858810709e-08,"GWK60_F04433"
"80","CAGL0F04851g",1626.59207575218,1.37874795926441,0.249166706802229,3.25460551297207e-07,"GWK60_F04455"
"81","CAGL0F06941g",7590.42055076621,1.19934847496209,0.176785487206114,2.10956494940125e-10,"GWK60_F06523"
"82","CAGL0F07029g",3231.29719049887,2.6162133760335,0.572230274261785,3.29989920950758e-05,"GWK60_F06611"
"83","CAGL0F07513g",580.194213425971,1.22296452169163,0.234010902492299,1.57001741736716e-06,"GWK60_F07051"
"84","CAGL0F07777g",1327.34380760171,1.06112340111368,0.237408888238293,5.01015793972506e-05,"GWK60_F07315"
"85","CAGL0F07799g",2171.34575671049,1.0035023780505,0.177916052688653,1.85124361340934e-07,"GWK60_F07337"
"86","CAGL0F07975g",1099.50576492072,2.06068053935729,0.191730901748789,7.23588196243233e-25,"GWK60_F07513"
"87","CAGL0F08085g",3446.36381273027,1.41056557478935,0.158836810641721,3.74060469859856e-17,"GWK60_F07623"
"88","CAGL0F08745g",95105.799458382,2.44461645819988,0.275199455105905,3.69983698916454e-17,"GWK60_F08283"
"89","CAGL0F08965g",6842.34150522378,1.60299457383781,0.193866048455537,5.10302415394311e-15,"GWK60_F08459"
"90","CAGL0G00242g",2328.3991046242,1.14295483882256,0.167698758457592,1.71594500799032e-10,"GWK60_G00121"
"91","CAGL0G00550g",3647.88524942095,1.5697443447787,0.184827963833752,8.76555383917664e-16,"GWK60_G00451"
"92","CAGL0G00594g",10509.7019140603,1.41879495055842,0.155306906861906,4.40724218585931e-18,"GWK60_G00473"
"93","CAGL0G00858g",2568.46636433106,1.23499232924571,0.184385903945634,3.60096685148098e-10,"GWK60_G00715"
"94","CAGL0G01100g",1762.6601454669,1.05970822863525,0.192398002467,3.71003238136442e-07,"GWK60_G00957"
"95","CAGL0G01342g",1481.70850921937,1.21144332822508,0.208334965284064,7.08034148824442e-08,"GWK60_G01199"
"96","CAGL0G01903g",887.318827999282,1.32442754759755,0.234018851374505,1.67038387357895e-07,"GWK60_G01771"
"97","CAGL0G02145g",522.144636620134,1.374626600567,0.237272723135973,8.00923427221093e-08,"GWK60_G02013"
"98","CAGL0G02563g",106.576627047946,2.31039209743816,0.994880977006667,0.0478085273463315,"GWK60_G02431"
"99","CAGL0G02717g",84.8793795421835,1.40817333245345,0.350355426648528,0.0003135654419961,"GWK60_G02585"
"100","CAGL0G02739g",74.91401847836,1.23885348993007,0.426091603831143,0.0114282275275594,"GWK60_G02607"
