"","gene","baseMean.x","log2FC.x","stderror.x","padj.x","gene_id_bg2","gene.y","baseMean.y","log2FC.y","stderror.y","padj.y"
"133","CAGL0I03234g",8501.63073526003,-1.58504470705548,0.259076523491102,1.27469604972998e-08,"GWK60_L02959","GWK60_L02959",11067.4230444649,-1.59249192878815,0.144006572362003,9.5785884083418e-27
"134","CAGL0I03344g",594.739180049521,-1.37489255780437,0.211962935788802,1.37457091873751e-09,"GWK60_L03069","GWK60_L03069",639.809659772394,-1.06678220790019,0.163453196690053,4.80633976590993e-10
"135","CAGL0I03608g",2160.89448477551,-1.45116064337408,0.165097326257327,7.90010428602408e-17,"GWK60_L03333","GWK60_L03333",3390.43717148591,-1.58258884745933,0.193049456422515,3.20244554968152e-15
"136","CAGL0I03630g",1134.87814084528,-1.09760533893935,0.181214763702201,1.81343951009875e-08,"GWK60_L03355","GWK60_L03355",1478.26993856664,-1.0217737277687,0.160692225758844,1.37613938250584e-09
"137","CAGL0I04730g",3879.3929933997,-1.593817254867,0.221428022176411,1.35441008558024e-11,"GWK60_L04477","GWK60_L04477",6524.09782586764,-1.36148613336133,0.137748663460119,1.38404251918277e-21
"138","CAGL0I05500g",1701.5710092184,-1.05909446103771,0.226055643135563,2.01258622121638e-05,"GWK60_I00935","GWK60_I00935",2327.45466275798,-1.10111191040958,0.138318993303094,2.08761791339468e-14
"139","CAGL0I05588g",896.645047043517,-1.19230028199139,0.214440716194133,2.84838546506603e-07,"GWK60_I01023","GWK60_I01023",1216.95593434376,-1.19143278718742,0.135690728685745,2.77463114946315e-17
"140","CAGL0I05764g",1342.56126542397,-1.39991954035912,0.22947646730363,1.40783011933545e-08,"GWK60_I01199","GWK60_I01199",2446.69887765534,-1.21439469688156,0.12779127119116,4.72489193692485e-20
"141","CAGL0I06006g",1765.23496855517,-1.60947756379511,0.172667734048882,8.59144441488577e-19,"GWK60_I01463","GWK60_I01463",2783.61583758752,-1.79500197707626,0.161707340506221,6.23126890554415e-27
"142","CAGL0I06490g",1203.85860436382,-1.50992913951111,0.200025814849113,1.17713516258553e-12,"GWK60_I01969","GWK60_I01969",2024.15054524779,-1.00286850116933,0.195973162811247,1.44267680548281e-06
"143","CAGL0I07975g",1740.76284999464,-1.61722717424954,0.175288123221933,1.95125466227692e-18,"GWK60_I03487","GWK60_I03487",2636.3611828525,-1.6594905019014,0.171601565239482,1.01647033139912e-20
"144","CAGL0I08547g",2905.18627877419,-1.36855496503208,0.229564470462098,3.12737888794752e-08,"GWK60_I04037","GWK60_I04037",4262.12736052734,-1.429749484846,0.149194377106995,2.28945389970378e-20
"145","CAGL0I08613g",1203.56600894361,-1.21974571177655,0.219891800636069,3.04306376532241e-07,"GWK60_I04103","GWK60_I04103",2253.41989451175,-1.26659965677837,0.161593949580418,5.2476205189879e-14
"146","CAGL0I09438g",478.435984438028,-1.14227310455541,0.190745352541106,2.67098807234866e-08,"GWK60_I04939","GWK60_I04939",659.006211538726,-1.05913916273601,0.163812108071957,7.05196530478904e-10
"147","CAGL0I09592g",1173.85545174451,-3.1263125265861,0.283315980409882,3.42330736812436e-26,"GWK60_I05093","GWK60_I05093",1062.24302650231,-1.32588692211144,0.15464721962755,1.5169452780114e-16
"148","CAGL0I09790g",6919.1358847848,-1.48060785818308,0.233822871994593,3.5279258435279e-09,"GWK60_I05291","GWK60_I05291",10952.0486791596,-1.82257755946006,0.15597991274519,1.12514889890118e-29
"149","CAGL0I09856g",2306.83775988102,-1.08023429817918,0.211115923153021,2.6549856350827e-06,"GWK60_I05357","GWK60_I05357",707.866484964587,-1.97240099172719,0.241989245358262,4.67293785779071e-15
"150","CAGL0I10384g",2079.70825738117,-1.07515180659957,0.231186359483407,2.34364953634871e-05,"GWK60_I05819","GWK60_I05819",14280.3933861987,-1.05407485787867,0.154042291796837,6.13240387980698e-11
"151","CAGL0I10560g",1629.73306176142,-1.39641169534817,0.181681183258062,4.24364654661514e-13,"GWK60_I05995","GWK60_I05995",1916.0534906502,-1.36889509458894,0.156561706194001,3.77961344520547e-17
"152","CAGL0I10670g",1169.91580173691,-1.85957048945511,0.21667962643148,4.23874618732469e-16,"GWK60_I06105","GWK60_I06105",1918.58494217725,-1.75159298625962,0.1422341230757,6.57285355094886e-33
"153","CAGL0J00385g",1184.91489516097,-1.33218419611491,0.233632836324276,1.31985359112895e-07,"GWK60_J00275","GWK60_J00275",2122.1208275603,-1.35293210289068,0.172273115122397,4.6881620125366e-14
"154","CAGL0J00473g",1602.44279189663,-1.69340659137355,0.211854159952311,4.24413491403697e-14,"GWK60_J00363","GWK60_J00363",2253.47628921421,-1.94024318234573,0.172035100395923,9.78092825163805e-28
"155","CAGL0J00869g",2125.89413721908,-1.08704594363063,0.220359179645102,6.39169886901584e-06,"GWK60_J00759","GWK60_J00759",2360.26484602488,-1.04574320827278,0.162372930883366,8.26178661237332e-10
"156","CAGL0J00957g",3161.33770996102,-1.42504987245679,0.211831764000753,3.01534809641645e-10,"GWK60_J00847","GWK60_J00847",4143.7866120182,-1.19946650562297,0.168732544964063,1.02367791766775e-11
"157","CAGL0J01023g",352.166773998188,-1.88811066338981,0.281687065707948,3.49174179799621e-10,"GWK60_J00935","GWK60_J00935",340.463317773586,-2.65391645702195,0.248652636514962,5.47081716261901e-25
"158","CAGL0J01045g",1644.08478529828,-1.06955585780163,0.182543283965395,5.55712778722889e-08,"GWK60_J00957","GWK60_J00957",2040.2084612728,-2.12815277228726,0.198657498690141,3.68712654988444e-25
"159","CAGL0J01265g",6608.34948980718,-1.42754194929554,0.214278152601658,4.52274816168359e-10,"GWK60_J01177","GWK60_J01177",6223.52965448819,-1.27387243952855,0.166593045057552,2.21311478311467e-13
"160","CAGL0J01848g",6673.68781991443,-1.8101122934106,0.257704847023202,4.35287981937308e-11,"GWK60_J01705","GWK60_J01705",9505.25867486278,-1.74301407132499,0.175379811526054,8.13938128919362e-22
"161","CAGL0J02222g",1263.75260514462,-1.42670676013083,0.19350755615628,3.96182788939446e-12,"GWK60_J02057","GWK60_J02057",1703.82627960734,-1.3513392856666,0.169395128642489,1.83129741596118e-14
"162","CAGL0J02376g",977.804549479338,-1.44112250036956,0.19435847124537,2.93236396681076e-12,"GWK60_J02211","GWK60_J02211",1215.20572412143,-1.48344636708744,0.177814572644906,1.00579099740034e-15
"163","CAGL0J02816g",2980.50209675401,-1.77010256095243,0.223967836084474,8.3364925312407e-14,"GWK60_J02629","GWK60_J02629",4377.1296248866,-1.81590116660186,0.162341657300495,2.4835057995575e-27
"164","CAGL0J03146g",4644.44840495291,-1.7870787594248,0.191458802193861,7.73180440673257e-19,"GWK60_J02937","GWK60_J02937",5450.04593881061,-1.4971510380568,0.146558073172633,5.33362631252695e-23
"165","CAGL0J03234g",42909.9890474735,-1.05229763029142,0.264225380548179,0.000355120460237544,"GWK60_J03025","GWK60_J03025",54474.6398458157,-1.33256736538683,0.118203127418035,1.00927540181161e-27
"166","CAGL0J03476g",2470.4157201575,-1.58422991892531,0.184228101193336,3.7180845979149e-16,"GWK60_J03289","GWK60_J03289",3658.68710683346,-1.62970319964118,0.179579295707507,2.20946729651398e-18
"167","CAGL0J04070g",3330.60581006088,-1.28530694841154,0.208976217905078,1.06229027185996e-08,"GWK60_J03883","GWK60_J03883",4022.16357836367,-1.17091592172366,0.127560193075048,8.92773354774357e-19
"168","CAGL0J04576g",810.000749047133,-1.76034568906546,0.242349393345461,8.57232503544033e-12,"GWK60_J04389","GWK60_J04389",1514.82147376437,-1.63602306824161,0.16485101404476,9.33941789214496e-22
"169","CAGL0J04928g",943.949336760444,-1.10502687178586,0.268185786889506,0.000211330846562506,"GWK60_J04741","GWK60_J04741",2243.05371650302,-1.76064484955865,0.168677585936633,5.88469131659607e-24
"170","CAGL0J05390g",227.72151708634,-2.25070196799874,0.776323043935896,0.0116648576311051,"GWK60_J05181","GWK60_J05181",336.663228899195,-2.97479177580886,0.838682701192657,0.00107627720817003
"171","CAGL0J05984g",1682.636853813,-1.65407087551338,0.249963905158059,6.00744067951326e-10,"GWK60_J05775","GWK60_J05775",1925.52523406171,-1.40465417804508,0.182721728564521,1.65113462962352e-13
"172","CAGL0J06050g",540.235602501197,-1.14648677676225,0.293354235091044,0.000470668466874482,"GWK60_J05841","GWK60_J05841",1917.51837909068,-1.35462492014901,0.173971332617864,7.8056709117558e-14
"173","CAGL0J07766g",2359.91900341107,-1.64169357316719,0.186070996116377,5.93750370713414e-17,"GWK60_J07601","GWK60_J07601",3406.29557604441,-1.34539197821258,0.163286086566568,2.29771068035002e-15
"174","CAGL0J08822g",672.844592824185,-1.40124844838038,0.210356819879723,4.52923816809561e-10,"GWK60_J08635","GWK60_J08635",770.957663532635,-1.27830125997669,0.151335857038516,4.30564961744382e-16
"175","CAGL0J09460g",446.799654199383,-1.4130167864133,0.246121328807796,1.06993916673142e-07,"GWK60_J09273","GWK60_J09273",755.776770937181,-1.04676443188252,0.211840992452129,3.38524926505011e-06
"176","CAGL0J09614g",4012.47364600647,-1.1905897176703,0.207271640343813,1.05376132317028e-07,"GWK60_J09427","GWK60_J09427",4819.5178786968,-1.19629051829806,0.131623858927316,1.97953834438973e-18
"177","CAGL0J09746g",2009.33009174233,-1.4552402479758,0.191627223428453,8.38544642748924e-13,"GWK60_J09559","GWK60_J09559",2898.69280329269,-1.40011926021197,0.154203646200638,2.12675754437999e-18
"178","CAGL0J10032g",2519.85504240917,-1.60873241104781,0.196667094388731,1.0373631659894e-14,"GWK60_J09845","GWK60_J09845",3105.73441438417,-1.60381218913176,0.1820879148892,2.20263022499812e-17
"179","CAGL0J10252g",2530.13146453184,-1.73747443251459,0.201547471389197,3.17346681652176e-16,"GWK60_J10065","GWK60_J10065",3961.82178425932,-1.76669986446929,0.15466691173282,2.03307795445043e-28
"180","CAGL0J10802g",7842.8981268809,-1.28246907061287,0.19380781050932,6.00744067951326e-10,"GWK60_J10593","GWK60_J10593",15160.9752167373,-1.11096146843661,0.146192447682535,3.11029083796609e-13
"181","CAGL0J10890g",6214.20923904773,-1.54187363053358,0.189522314368313,1.44531156899589e-14,"GWK60_J10681","GWK60_J10681",10366.806827801,-1.46531507445299,0.160698938383872,1.53498843112827e-18
"182","CAGL0J10912g",1995.58265511406,-1.59963089906194,0.189323603282873,1.25506571060863e-15,"GWK60_J10703","GWK60_J10703",2573.3432341461,-1.64154929365552,0.17238603077066,3.98516688112438e-20
"183","CAGL0J11066g",2389.7796862908,-1.95694659900362,0.202841529068326,4.34045745306735e-20,"GWK60_J10857","GWK60_J10857",3548.53352414968,-1.80704910383316,0.177073296497623,5.8967030556231e-23
"184","CAGL0J11154g",1653.88995459229,-1.75598555181583,0.232903622223985,1.24265207272703e-12,"GWK60_J10945","GWK60_J10945",6065.02878256411,-1.52201920966065,0.215367748292813,1.36219828712563e-11
"185","CAGL0J11286g",1543.70003179571,-1.06964646738913,0.2138881002375,4.65090596359204e-06,"GWK60_J11077","GWK60_J11077",2055.00977903675,-1.20097212138294,0.149740453512906,1.31394548145506e-14
"186","CAGL0J11462g",79.1165950712005,-1.40188863986157,0.493645302349451,0.0137176793888518,"GWK60_J11253","GWK60_J11253",329.588914284835,-1.59708542957729,0.330209344481175,5.54413946311732e-06
"187","CAGL0J11638g",1076.53407920314,-1.72943826792486,0.22496407209655,4.21565381903506e-13,"GWK60_J11429","GWK60_J11429",2036.50871471143,-1.44143537089236,0.143887924399393,3.72375801063592e-22
"188","CAGL0J11792g",605.043807109643,-1.61199899340959,0.261630305487551,9.94607486432384e-09,"GWK60_J11583","GWK60_J11583",692.996476696611,-1.49498688482827,0.172350628849371,6.67179161061721e-17
"189","CAGL0K00605g",445.136764198077,-2.45485226122935,0.256776668406593,9.48385179372913e-20,"GWK60_K00451","GWK60_K00451",226.170269471052,-1.59733372782917,0.251571773325143,1.45591748993814e-09
"190","CAGL0K00759g",1582.33007027728,-1.14130565084359,0.265872022717776,0.000104576788917212,"GWK60_K00605","GWK60_K00605",2435.9740602767,-1.40166473620584,0.163926372064545,1.83155357194384e-16
"191","CAGL0K01155g",2940.32025891496,-1.07268401967261,0.193315265634236,3.01722790010241e-07,"GWK60_K01001","GWK60_K01001",3769.68826746092,-1.04683287518108,0.19342841823417,3.1549677651622e-07
"192","CAGL0K01551g",1724.0069324647,-1.8530875313557,0.204571556519974,8.49726865568827e-18,"GWK60_K01397","GWK60_K01397",2632.14337281633,-1.45518901505956,0.183014978826404,2.24831815041258e-14
"193","CAGL0K01859g",4242.2287093416,-1.35950854692458,0.281814602571346,1.0714517804626e-05,"GWK60_K01705","GWK60_K01705",6752.78555818506,-1.82058106117049,0.156558115427435,2.08120270619353e-29
"194","CAGL0K01991g",2598.381416718,-1.73002691226897,0.235883320980593,5.2158054821598e-12,"GWK60_K01837","GWK60_K01837",3760.68597802599,-1.45602550733994,0.148191526631356,2.38847267679589e-21
"195","CAGL0K02211g",1550.17499918854,-1.74383024631398,0.188199395189816,1.40387023079038e-18,"GWK60_K02057","GWK60_K02057",2688.19201971921,-1.51395792199215,0.197567279354153,1.96833451673302e-13
"196","CAGL0K02233g",1955.04032408389,-1.31502384617526,0.221901844227186,3.80501837374212e-08,"GWK60_K02079","GWK60_K02079",3527.66267918482,-1.49304746900139,0.160796187759962,3.47188387088861e-19
"197","CAGL0K02387g",1036.41920523259,-1.0236871715877,0.257402857294596,0.00036244018970314,"GWK60_K02233","GWK60_K02233",2296.22698488147,-1.37861462724261,0.162934572621904,3.82780197409087e-16
"198","CAGL0K03795g",2831.22413616408,-1.64246631050175,0.20855800725804,1.03094242114597e-13,"GWK60_K03663","GWK60_K03663",3756.27108033376,-1.44446250637835,0.214920697304577,1.37387956245684e-10
"199","CAGL0K03861g",2525.36799386128,-1.09047522111341,0.209327642616636,1.69643176077837e-06,"GWK60_K03729","GWK60_K03729",3788.82707329794,-1.10052523403989,0.150828137614661,2.75449699602884e-12
"200","CAGL0K04499g",11186.9322776587,-1.03935615339215,0.203694848811866,2.84381547585445e-06,"GWK60_K04367","GWK60_K04367",27683.5246367723,-1.16217270177259,0.154323582787028,5.17494513277094e-13
"201","CAGL0K06215g",766.02323255147,-1.56769908659581,0.178956515684845,9.95394579745306e-17,"GWK60_K06039","GWK60_K06039",799.408564188349,-1.26646798914326,0.250210526021485,1.90704637578683e-06
"202","CAGL0K06259g",4120.27830029872,-2.11682794879342,0.315268489546814,3.26056290317879e-10,"GWK60_K06083","GWK60_K06083",5192.6410106475,-1.86011337002802,0.147950154263523,2.84402561718137e-34
"203","CAGL0K07337g",309.923765600276,-1.33828064682411,0.31004003908345,9.55051485814827e-05,"GWK60_K07183","GWK60_K07183",1102.4378194785,-1.99832462963589,0.228310637566013,3.50708103879805e-17
"204","CAGL0K09284g",1527.34012107626,-1.81834889006513,0.241946312990178,1.47810947204237e-12,"GWK60_K09075","GWK60_K09075",2322.20253718938,-1.99009401973225,0.185914651163563,3.97121966541404e-25
"205","CAGL0K09460g",1612.48369513013,-1.50247903713391,0.15985069812353,4.29778056478596e-19,"GWK60_K09251","GWK60_K09251",2250.83636846323,-1.68153457900883,0.162796896540315,1.71447294341432e-23
"206","CAGL0K09614g",2614.54737677036,-1.46218581069812,0.240892129746848,1.68633102163723e-08,"GWK60_K09405","GWK60_K09405",3784.57880680545,-1.02077869464356,0.150947589637252,1.05034500234996e-10
"207","CAGL0K09922g",5381.85926760934,-1.35793923293205,0.265471917236354,2.67292853558069e-06,"GWK60_K09713","GWK60_K09713",7987.8369918455,-1.16637169026038,0.150013681428709,8.52210216466959e-14
"208","CAGL0K10780g",14156.8337444548,-1.26778456288588,0.269487972124403,1.86599102722843e-05,"GWK60_K10549","GWK60_K10549",20190.0162575117,-1.09818993003373,0.151686468454536,4.10246370994476e-12
"209","CAGL0K12804g",1570.71997839376,-1.30050733691622,0.226551738572342,1.07191075480314e-07,"GWK60_K12551","GWK60_K12551",3745.81313360442,-1.42108813764387,0.186364477071107,2.59500026354579e-13
"210","CAGL0L00341g",3036.82976108557,-1.64405447143098,0.170014823282172,3.54916163785333e-20,"GWK60_D00121","GWK60_D00121",5755.71905292413,-1.70351201142391,0.158797304554909,3.1886239133118e-25
"211","CAGL0L01551g",1388.23142940937,-3.14058814121031,0.226149400484983,3.44548135497602e-41,"GWK60_L05423","GWK60_L05423",3176.73525767187,-2.12748308427241,0.191741750939112,6.38859142196984e-27
"212","CAGL0L02849g",2075.47843962736,-1.17716468652934,0.223864079632999,1.33238355389763e-06,"GWK60_L12375","GWK60_L12375",2598.64473950034,-1.30539927237344,0.157823592561143,1.76988691770916e-15
"213","CAGL0L02871g",3743.85235122685,-1.72992264765245,0.223557917149929,2.96419051569243e-13,"GWK60_L12353","GWK60_L12353",5926.8656414702,-1.85148096776224,0.176328498265437,3.22323121776559e-24
"214","CAGL0L02893g",701.007037730081,-1.21191120140806,0.212160946877289,1.25159089474246e-07,"GWK60_L12331","GWK60_L12331",1036.36045217965,-1.37190835227057,0.168733374577126,5.49211181935657e-15
"215","CAGL0L03025g",960.856685251109,-1.41370952204415,0.233515764657124,1.84170620970273e-08,"GWK60_L12199","GWK60_L12199",1705.03723000097,-1.21716634655699,0.198584168791174,5.60260933463147e-09
"216","CAGL0L03047g",1127.78425994687,-1.47693383207594,0.208841044660926,3.17110175105641e-11,"GWK60_L12177","GWK60_L12177",1590.99521589723,-1.5441474896068,0.17918713876052,1.06699776364684e-16
"217","CAGL0L03806g",2135.37583239739,-1.32303153056535,0.266192125950155,5.40869867389855e-06,"GWK60_L11429","GWK60_L11429",3096.24988084401,-1.76791450331791,0.165716324047889,5.72121781773573e-25
"218","CAGL0L03846g",26736.0768223641,-1.69594386635228,0.18090195027951,5.33092654512882e-19,"GWK60_L11385","GWK60_L11385",26663.5365731497,-1.51599661151333,0.378575575517876,0.000197403219013801
"219","CAGL0L03872g",697.727692300245,-1.15559149644872,0.198222495730584,6.50708816576907e-08,"GWK60_L11363","GWK60_L11363",1406.20004886088,-1.240628110549,0.187538771917639,2.71407127972265e-10
"220","CAGL0L04026g",1278.11091849831,-1.37464978973972,0.194345481603216,3.15734890590468e-11,"GWK60_L11209","GWK60_L11209",2496.36346004876,-1.39896926824823,0.145905381890242,2.19239346800221e-20
"221","CAGL0L04928g",650.402370985795,-1.00610970412028,0.221303148176923,3.67956890798845e-05,"GWK60_L10263","GWK60_L10263",861.76319193539,-1.32457811166396,0.149667820908883,1.53552167161824e-17
"222","CAGL0L04950g",2337.02334344616,-1.86652115378371,0.231235557896743,2.34016779670499e-14,"GWK60_L10241","GWK60_L10241",3470.33129883555,-2.08226878314886,0.178931020961456,1.93660713956478e-29
"223","CAGL0L05170g",3376.01812809249,-1.08292255763797,0.219365754845872,6.30655751465593e-06,"GWK60_L10021","GWK60_L10021",4633.68295483702,-1.3285761855447,0.216834584786318,5.65574734379418e-09
"224","CAGL0L05500g",1430.44261766025,-1.34991071500983,0.255957481416872,1.23309802637867e-06,"GWK60_L09735","GWK60_L09735",1673.35872142242,-1.71518934376574,0.161232399548196,7.86500161602521e-25
"225","CAGL0L05566g",760.754701949882,-1.15541711237335,0.20159048759117,1.1223221951505e-07,"GWK60_L09669","GWK60_L09669",1040.92907982723,-1.10910355885961,0.155580145785623,8.88986884684684e-12
"226","CAGL0L06314g",1550.98774872996,-1.93153544173382,0.245027811622849,9.76198784035865e-14,"GWK60_L08921","GWK60_L08921",2153.29760867936,-1.92536590732448,0.15197583321375,9.02549342740429e-35
"227","CAGL0L06424g",30039.50518161,-1.19983836508836,0.194623545100274,9.75192147485904e-09,"GWK60_L08789","GWK60_L08789",63764.6623882267,-1.01817692745782,0.114528236174262,1.10490990215817e-17
"228","CAGL0L07678g",613.621248895287,-1.74685394268333,0.174556528640211,1.38838344012632e-21,"GWK60_L07557","GWK60_L07557",1167.70486384481,-1.91234653706857,0.173571304192106,1.48146091368434e-26
"229","CAGL0L08008g",85.5384467928616,-1.6092225846703,0.374366610739819,0.00010234736049362,"GWK60_L07205","GWK60_L07205",184.504876074764,-1.79561381675495,0.256809099568966,2.25187101934512e-11
"230","CAGL0L08756g",2803.10034034458,-1.47808311558255,0.214254596531789,1.01418983653992e-10,"GWK60_L12771","GWK60_L12771",5179.90397447236,-1.22600891358843,0.151670562577143,8.00374413660213e-15
"231","CAGL0L09669g",1377.20588142145,-1.25946244027771,0.210917399545137,2.95948541099952e-08,"GWK60_L13673","GWK60_L13673",1965.47345748536,-1.58453979503451,0.180806516458467,3.1995345649327e-17
"232","CAGL0L10142g",62.4455446261332,-2.81476441245659,0.430469761950449,9.82284572583104e-10,"GWK60_L14135","GWK60_L14135",353.642182289869,-3.02790752271353,0.317741969765559,3.74461748035509e-20
"233","CAGL0L10252g",226.144782205624,-1.43350338797168,0.29447661153062,8.72377058200292e-06,"GWK60_L14245","GWK60_L14245",333.903025068243,-1.06167188980659,0.257161056492282,0.000120764117387862
"234","CAGL0L10890g",2490.62958895539,-2.1549620487011,0.163212315094059,2.79773839724592e-37,"GWK60_L14861","GWK60_L14861",3304.80522803842,-2.31640217225257,0.172070597048844,3.80898497802134e-39
"235","CAGL0L11594g",761.915566442667,-1.08148837852634,0.189449777911796,1.27586451015944e-07,"GWK60_L15565","GWK60_L15565",1176.47290725487,-1.36305175507273,0.174109896827852,5.63391206920463e-14
"236","CAGL0L11638g",2550.24271081225,-1.74718975383978,0.195211116330785,2.08870426539222e-17,"GWK60_L15609","GWK60_L15609",4147.82325053766,-1.61695146132897,0.185311680787788,4.34512732366736e-17
"237","CAGL0L13156g",260.091352402156,-2.37662507366904,0.285597239780979,3.36783911491268e-15,"GWK60_L17083","GWK60_L17083",336.354140597035,-2.7687252211577,0.242647947381035,2.31015160158273e-28
"238","CAGL0M00484g",1871.74060581459,-1.15476166121299,0.334175017283064,0.0023004641052923,"GWK60_M00385","GWK60_M00385",3391.48903286212,-1.01010629155329,0.15189046081265,2.17875918220429e-10
"239","CAGL0M00946g",1637.31984991858,-1.13620703756163,0.167552690127988,2.14624106827974e-10,"GWK60_M00869","GWK60_M00869",2524.58948221377,-1.17937168495648,0.165066761850752,7.98086210065688e-12
"240","CAGL0M01056g",1444.11643728603,-1.81759545630948,0.200187431681369,7.14962611197131e-18,"GWK60_M00957","GWK60_M00957",1555.88522189322,-1.56932773486224,0.156243011099567,2.89915032036612e-22
"241","CAGL0M01430g",2434.53499776371,-1.52181543929432,0.201807287559114,1.23591833779205e-12,"GWK60_M01331","GWK60_M01331",3186.51283171394,-1.39208531081897,0.157636833470484,1.81661365329433e-17
"242","CAGL0M02409g",3396.20155648774,-1.34394430448355,0.211044049946258,2.81831203284085e-09,"GWK60_M02321","GWK60_M02321",5729.57362590319,-1.38215163819118,0.142399251292959,7.3171708964984e-21
"243","CAGL0M02805g",2680.55586652097,-1.33780943349854,0.165529125758055,2.184245051084e-14,"GWK60_M02695","GWK60_M02695",3379.71530275747,-1.53568441729252,0.1485362358914,1.55846454694291e-23
"244","CAGL0M03305g",176.331445866163,-3.22802540961568,0.88905090697105,0.0012727719476393,"GWK60_M03179","GWK60_M03179",1844.98171023405,-1.65261955068483,0.258686195673232,1.14159137803714e-09
"245","CAGL0M03751g",814.699879368096,-1.54265044288988,0.175848434760987,9.00902558183476e-17,"GWK60_M03663","GWK60_M03663",1189.19673071951,-1.19179128686522,0.156688883326039,2.96304337344026e-13
"246","CAGL0M03905g",2951.31532965819,-1.07664807552769,0.184184291568447,5.99140761418319e-08,"GWK60_M03817","GWK60_M03817",3533.22634502168,-1.24708090562261,0.179419011033918,2.98269063752628e-11
"247","CAGL0M03949g",565.97460444936,-1.35477622555183,0.242635363868904,2.50411270776815e-07,"GWK60_M03861","GWK60_M03861",680.490154785503,-1.03830593868778,0.173953266127351,1.44215521407338e-08
"248","CAGL0M04279g",1685.91065101513,-1.65653819028635,0.223329813635845,2.88739468922857e-12,"GWK60_M04191","GWK60_M04191",2711.00142798028,-1.77301437981505,0.18371843441176,1.22244815440214e-20
"249","CAGL0M04719g",928.239262549849,-1.45799116364149,0.20500279461515,2.42652250822291e-11,"GWK60_M04653","GWK60_M04653",1352.39041071551,-1.53051431769646,0.205552833201774,9.56686032301485e-13
"250","CAGL0M04829g",6601.03455291374,-1.44644075599937,0.214023278554782,2.46917240667999e-10,"GWK60_M04763","GWK60_M04763",11130.2715540842,-1.31601900713683,0.181288371628,3.58658316131084e-12
"251","CAGL0M05203g",869.29362863265,-1.3051044043996,0.226302667411133,9.26101638035157e-08,"GWK60_M05137","GWK60_M05137",1366.39566072452,-1.35278665819148,0.178706233024735,3.87148378592297e-13
"252","CAGL0M05775g",1868.55246118574,-1.49000164987069,0.209661306077252,2.51025823886588e-11,"GWK60_M05731","GWK60_M05731",2187.80080740718,-1.54337844210132,0.156352991868388,1.55462225621829e-21
"253","CAGL0M06369g",2821.90058447865,-1.15554590272827,0.17479981473652,6.23800992782465e-10,"GWK60_M06325","GWK60_M06325",5136.05569637079,-1.07250417251643,0.154377653505216,3.0455877584671e-11
"254","CAGL0M06655g",3690.58345930431,-1.09001114122654,0.344486832243215,0.0055973541294671,"GWK60_M06611","GWK60_M06611",9319.13233349364,-2.02990684632628,0.159664916166538,5.42252685158328e-35
"255","CAGL0M06677g",16068.9796323747,-1.37332289470187,0.199274239616802,1.06203199852369e-10,"GWK60_M06633","GWK60_M06633",43325.6842572578,-1.13301006995309,0.15511233225844,2.60210097211655e-12
"256","CAGL0M07227g",3070.51880969904,-1.29030055176816,0.176570607858801,6.3046423520642e-12,"GWK60_M07205","GWK60_M07205",3938.47779614608,-1.17324114330681,0.180956827436146,6.30289521994909e-10
"257","CAGL0M07678g",1772.65828844309,-1.28687720398083,0.166471836765589,3.12274318782767e-13,"GWK60_M07667","GWK60_M07667",2955.52993137624,-1.12135762656867,0.148141882786524,3.87594575419079e-13
"258","CAGL0M09801g",994.989857719583,-1.18985089886009,0.192579637960931,8.99848165115574e-09,"GWK60_M09757","GWK60_M09757",1590.16487032049,-1.10163049463368,0.148343198185485,1.09725315425719e-12
"259","CAGL0M09845g",2420.151436905,-1.3539435238872,0.218447278997474,8.01703504270764e-09,"GWK60_M09801","GWK60_M09801",5104.91193350876,-1.29212013793211,0.1628180065506,2.51283528406003e-14
"260","CAGL0M10197g",1922.71682684784,-1.44438498248945,0.308094796926707,1.99753211929044e-05,"GWK60_M10153","GWK60_M10153",2714.80719339507,-2.26254434826563,0.18228037154894,1.98471910238319e-33
"261","CAGL0M10307g",230.678537079964,-1.04608251506951,0.262860234888098,0.00035882562991476,"GWK60_M10285","GWK60_M10285",349.525585178163,-1.14720966495601,0.174341174279767,3.39513829180409e-10
"262","CAGL0M10681g",941.703274105102,-1.3026123260374,0.198628396831948,8.71984023309972e-10,"GWK60_M10637","GWK60_M10637",1170.44850826408,-1.14105916010265,0.193100405992818,2.02459006820158e-08
"263","CAGL0M11110g",1055.13550240785,-1.49953760653675,0.210846882847859,2.42652250822291e-11,"GWK60_M11011","GWK60_M11011",1772.08988030871,-1.49822423794217,0.179889576393338,1.12695811378842e-15
"264","CAGL0M11154g",6120.29357717232,-1.70698755968989,0.21290346521135,3.52640954480908e-14,"GWK60_M11055","GWK60_M11055",9351.24412914135,-1.70412955524009,0.180338973807132,7.74079034205378e-20
"265","CAGL0M11616g",6455.03960541851,-1.296109644396,0.280995195552129,2.75000200579793e-05,"GWK60_M11561","GWK60_M11561",9716.40489955639,-1.18218347099753,0.185796401191705,1.34322321035706e-09
"266","CAGL0M12122g",3769.88471067538,-1.22443474899802,0.190300499701222,1.90000321524011e-09,"GWK60_M12067","GWK60_M12067",6202.88921586492,-1.18202414834771,0.153659967680208,1.59366816733601e-13
